timestamp,can_id,message_count,steering_angle_deg,steering_speed,steering_status,msg_count,checksum,raw_data_hex
1755699464.880441,688,812,-181.4,16.0,7,3,3,EAF8040733
1755699464.890688,688,813,-181.0,16.0,7,4,0,EEF8040704
1755699464.900444,688,814,-180.8,16.0,7,5,14,F0F80407E5
1755699464.910641,688,815,-180.4,20.0,7,6,8,F4F8050786
1755699464.92045,688,816,-180.0,20.0,7,7,5,F8F8050757
1755699464.930702,688,817,-179.5,24.0,7,8,12,FDF80607C8
1755699464.939303,688,818,-179.10000000000002,28.0,7,9,14,01F90707E9
1755699464.950477,688,819,-178.70000000000002,28.0,7,10,9,05F907079A
1755699464.96045,688,820,-178.3,28.0,7,11,4,09F907074B
1755699464.970696,688,821,-177.8,32.0,7,12,11,0EF90807BC
1755699464.979267,688,822,-177.4,32.0,7,13,7,12F908077D
1755699464.990479,688,823,-176.60000000000002,40.0,7,14,14,1AF90A07EE
1755699464.99931,688,824,-176.20000000000002,40.0,7,15,11,1EF90A07BF
1755699465.010673,688,825,-175.3,44.0,7,0,15,27F90B07F0
1755699465.019321,688,826,-174.70000000000002,48.0,7,1,3,2DF90C0731
1755699465.030629,688,827,-173.9,52.0,7,2,8,35F90D0782
1755699465.03932,688,828,-173.20000000000002,52.0,7,3,0,3CF90D0703
1755699465.050472,688,829,-172.3,56.0,7,4,10,45F90E07A4
1755699465.059311,688,830,-171.5,56.0,7,5,3,4DF90E0735
1755699465.070678,688,831,-170.4,64.0,7,6,11,58F91007B6
1755699465.080451,688,832,-169.5,68.0,7,7,1,61F9110717
1755699465.090673,688,833,-168.4,76.0,7,8,1,6CF9130718
1755699465.099321,688,834,-167.4,76.0,7,9,11,76F91307B9
1755699465.110495,688,835,-166.10000000000002,80.0,7,10,5,83F914075A
1755699465.120457,688,836,-165.0,84.0,7,11,8,8EF915078B
1755699465.130691,688,837,-163.60000000000002,92.0,7,12,14,9CF91707EC
1755699465.139333,688,838,-162.3,96.0,7,13,6,A9F918076D
1755699465.150494,688,839,-161.0,100.0,7,14,10,B6F91907AE
1755699465.160644,688,840,-159.70000000000002,104.0,7,15,10,C3F91A07AF
1755699465.170692,688,841,-158.20000000000002,108.0,7,0,4,D2F91B0740
1755699465.179334,688,842,-156.9,112.0,7,1,15,DFF91C07F1
1755699465.190491,688,843,-155.60000000000002,112.0,7,2,12,ECF91C07C2
1755699465.200466,688,844,-154.10000000000002,116.0,7,3,10,FBF91D07A3
1755699465.21068,688,845,-153.0,116.0,7,4,12,06FA1D07C4
1755699465.220451,688,846,-151.5,120.0,7,5,12,15FA1E07C5
1755699465.230719,688,847,-150.4,116.0,7,6,10,20FA1D07A6
1755699465.240465,688,848,-149.3,116.0,7,7,0,2BFA1D0707
1755699465.250667,688,849,-148.0,116.0,7,8,13,38FA1D07D8
1755699465.260629,688,850,-147.1,112.0,7,9,3,41FA1C0739
1755699465.270642,688,851,-145.9,116.0,7,10,13,4DFA1D07DA
1755699465.279256,688,852,-145.0,112.0,7,11,7,56FA1C077B
1755699465.290679,688,853,-144.0,112.0,7,12,5,60FA1C075C
1755699465.300472,688,854,-143.3,104.0,7,13,5,67FA1A075D
1755699465.310681,688,855,-142.6,100.0,7,14,12,6EFA1907CE
1755699465.320457,688,856,-141.70000000000002,100.0,7,15,5,77FA19075F
1755699465.3307,688,857,-141.1,92.0,7,0,14,7DFA1707E0
1755699465.339344,688,858,-140.4,92.0,7,1,9,84FA170791
1755699465.350495,688,859,-139.8,84.0,7,2,6,8AFA150762
1755699465.359341,688,860,-139.20000000000002,84.0,7,3,12,90FA1507C3
1755699465.370642,688,861,-138.70000000000002,80.0,7,4,15,95FA1407F4
1755699465.37929,688,862,-138.3,76.0,7,5,5,99FA130755
1755699465.3907,688,863,-137.8,72.0,7,6,0,9EFA120706
1755699465.400472,688,864,-137.6,64.0,7,7,14,A0FA1007E7
1755699465.410645,688,865,-137.1,64.0,7,8,4,A5FA100748
1755699465.420492,688,866,-136.9,56.0,7,9,8,A7FA0E0789
1755699465.430668,688,867,-136.70000000000002,52.0,7,10,6,A9FA0D076A
1755699465.440478,688,868,-136.3,52.0,7,11,3,ADFA0D073B
1755699465.450641,688,869,-136.1,48.0,7,12,7,AFFA0C077C
1755699465.460583,688,870,-135.70000000000002,48.0,7,13,11,B3FA0C07BD
1755699465.470668,688,871,-135.5,44.0,7,14,9,B5FA0B079E
1755699465.479309,688,872,-135.3,40.0,7,15,11,B7FA0A07BF
1755699465.490656,688,873,-135.1,36.0,7,0,9,B9FA090790
1755699465.499716,688,874,-134.6,40.0,7,1,12,BEFA0A07C1
1755699465.510669,688,875,-134.4,36.0,7,2,5,C0FA090752
1755699465.519269,688,876,-134.0,36.0,7,3,0,C4FA090703
1755699465.53062,688,877,-133.8,36.0,7,4,5,C6FA090754
1755699465.539267,688,878,-133.3,36.0,7,5,9,CBFA090795
1755699465.550631,688,879,-133.1,36.0,7,6,12,CDFA0907C6
1755699465.56056,688,880,-132.9,32.0,7,7,14,CFFA0807E7
1755699465.570617,688,881,-132.4,36.0,7,8,10,D4FA0907A8
1755699465.580491,688,882,-132.0,36.0,7,9,7,D8FA090779
1755699465.590629,688,883,-131.6,36.0,7,10,0,DCFA09070A
1755699465.599327,688,884,-131.3,32.0,7,11,3,DFFA08073B
1755699465.610642,688,885,-131.0,36.0,7,12,11,E2FA0907BC
1755699465.619344,688,886,-130.5,36.0,7,13,15,E7FA0907FD
1755699465.630951,688,887,-130.1,36.0,7,14,0,EBFA09070E
1755699465.63929,688,888,-129.9,32.0,7,15,6,EDFA08076F
1755699465.650654,688,889,-129.4,36.0,7,0,6,F2FA090760
1755699465.659292,688,890,-129.20000000000002,32.0,7,1,0,F4FA080701
1755699465.670684,688,891,-128.70000000000002,36.0,7,2,15,F9FA0907F2
1755699465.679311,688,892,-128.5,32.0,7,3,13,FBFA0807D3
1755699465.690516,688,893,-128.3,28.0,7,4,3,FDFA070734
1755699465.69937,688,894,-127.9,32.0,7,5,15,01FB0807F5
1755699465.710716,688,895,-127.7,28.0,7,6,1,03FB070716
1755699465.719299,688,896,-127.2,32.0,7,7,4,08FB080747
1755699465.730701,688,897,-127.10000000000001,32.0,7,8,10,09FB0807A8
1755699465.739353,688,898,-126.80000000000001,28.0,7,9,1,0CFB070719
1755699465.750694,688,899,-126.60000000000001,28.0,7,10,0,0EFB07070A
1755699465.760516,688,900,-126.2,28.0,7,11,12,12FB0707CB
1755699465.770716,688,901,-126.0,28.0,7,12,13,14FB0707DC
1755699465.77932,688,902,-125.7,28.0,7,13,15,17FB0707FD
1755699465.790742,688,903,-125.5,28.0,7,14,2,19FB07072E
1755699465.799565,688,904,-125.2,28.0,7,15,6,1CFB07076F
1755699465.810679,688,905,-124.7,28.0,7,0,7,21FB070770
1755699465.819277,688,906,-124.5,28.0,7,1,4,23FB070741
1755699465.830691,688,907,-124.2,28.0,7,2,2,26FB070722
1755699465.839276,688,908,-123.80000000000001,28.0,7,3,15,2AFB0707F3
1755699465.850685,688,909,-123.4,32.0,7,4,3,2EFB080734
1755699465.860501,688,910,-122.9,32.0,7,5,14,33FB0807E5
1755699465.8707,688,911,-122.60000000000001,32.0,7,6,8,36FB080786
1755699465.879297,688,912,-122.30000000000001,28.0,7,7,9,39FB070797
1755699465.890691,688,913,-121.7,36.0,7,8,14,3FFB0907E8
1755699465.899292,688,914,-121.4,32.0,7,9,4,42FB080749
1755699465.9107,688,915,-120.9,36.0,7,10,3,47FB09073A
1755699465.919294,688,916,-120.2,40.0,7,11,8,4EFB0A078B
1755699465.930708,688,917,-119.80000000000001,40.0,7,12,2,52FB0A072C
1755699465.939286,688,918,-119.10000000000001,44.0,7,13,9,59FB0B079D
1755699465.950716,688,919,-118.60000000000001,44.0,7,14,13,5EFB0B07DE
1755699465.960619,688,920,-118.0,44.0,7,15,5,64FB0B075F
1755699465.970715,688,921,-117.7,44.0,7,0,9,67FB0B0790
1755699465.979266,688,922,-117.2,44.0,7,1,3,6CFB0B0731
1755699465.990678,688,923,-116.7,44.0,7,2,12,71FB0B07C2
1755699465.999314,688,924,-116.10000000000001,48.0,7,3,12,77FB0C07C3
1755699466.010669,688,925,-115.5,48.0,7,4,1,7DFB0C0714
1755699466.019271,688,926,-115.0,48.0,7,5,0,82FB0C0705
1755699466.030722,688,927,-114.5,48.0,7,6,6,87FB0C0766
1755699466.03937,688,928,-113.7,52.0,7,7,14,8FFB0D07E7
1755699466.050679,688,929,-113.30000000000001,52.0,7,8,12,93FB0D07C8
1755699466.060444,688,930,-112.60000000000001,52.0,7,9,4,9AFB0D0749
1755699466.070693,688,931,-112.0,52.0,7,10,14,A0FB0D07EA
1755699466.079245,688,932,-111.30000000000001,56.0,7,11,11,A7FB0E07BB
1755699466.090695,688,933,-110.80000000000001,52.0,7,12,4,ACFB0D074C
1755699466.099753,688,934,-110.2,52.0,7,13,10,B2FB0D07AD
1755699466.110694,688,935,-109.4,56.0,7,14,2,BAFB0E072E
1755699466.119282,688,936,-109.0,56.0,7,15,7,BEFB0E077F
1755699466.130642,688,937,-108.5,52.0,7,0,1,C3FB0D0710
1755699466.13933,688,938,-107.9,56.0,7,1,9,C9FB0E0791
1755699466.150672,688,939,-107.4,52.0,7,2,14,CEFB0D07E2
1755699466.159348,688,940,-107.0,52.0,7,3,2,D2FB0D0723
1755699466.170705,688,941,-106.5,52.0,7,4,0,D7FB0D0704
1755699466.180507,688,942,-105.9,52.0,7,5,11,DDFB0D07B5
1755699466.190748,688,943,-104.9,60.0,7,6,3,E7FB0F0736
1755699466.199361,688,944,-103.9,64.0,7,7,11,F1FB1007B7
1755699466.210673,688,945,-102.4,72.0,7,8,15,00FC1207F8
1755699466.219344,688,946,-100.60000000000001,88.0,7,9,9,12FC160799
1755699466.230716,688,947,-98.4,104.0,7,10,15,28FC1A07FA
1755699466.23931,688,948,-96.10000000000001,116.0,7,11,15,3FFC1D07FB
1755699466.250727,688,949,-93.9,128.0,7,12,10,55FC2007AC
1755699466.260592,688,950,-91.2,148.0,7,13,9,70FC25079D
1755699466.27074,688,951,-88.2,164.0,7,14,7,8EFC29077E
1755699466.27933,688,952,-85.2,180.0,7,15,2,ACFC2D072F
1755699466.290672,688,953,-82.10000000000001,196.0,7,0,1,CBFC310710
1755699466.29937,688,954,-78.60000000000001,212.0,7,1,3,EEFC350731
1755699466.310663,688,955,-75.4,224.0,7,2,2,0EFD380722
1755699466.319311,688,956,-71.5,244.0,7,3,14,35FD3D07E3
1755699466.330691,688,957,-67.5,264.0,7,4,15,5DFD4207F4
1755699466.339379,688,958,-63.7,276.0,7,5,10,83FD4507A5
1755699466.3507,688,959,-59.400000000000006,296.0,7,6,9,AEFD4A0796
1755699466.359354,688,960,-55.1,312.0,7,7,12,D9FD4E07C7
1755699466.370691,688,961,-50.900000000000006,324.0,7,8,9,03FE510798
1755699466.379354,688,962,-46.5,336.0,7,9,3,2FFE540739
1755699466.390695,688,963,-42.300000000000004,344.0,7,10,3,59FE56073A
1755699466.399389,688,964,-37.9,356.0,7,11,12,85FE5907CB
1755699466.410742,688,965,-33.4,368.0,7,12,10,B2FE5C07AC
1755699466.419289,688,966,-29.3,372.0,7,13,5,DBFE5D075D
1755699466.430666,688,967,-25.1,376.0,7,14,7,05FF5E077E
1755699466.439321,688,968,-21.1,380.0,7,15,13,2DFF5F07DF
1755699466.450754,688,969,-17.0,384.0,7,0,2,56FF600720
1755699466.459376,688,970,-12.700000000000001,388.0,7,1,8,81FF610781
1755699466.470698,688,971,-8.200000000000001,396.0,7,2,4,AEFF630742
1755699466.47932,688,972,-3.7,404.0,7,3,1,DBFF650713
1755699466.49075,688,973,1.1,412.0,7,4,9,0B00670794
1755699466.499374,688,974,6.0,424.0,7,5,1,3C006A0715
1755699466.510725,688,975,11.0,432.0,7,6,3,6E006C0736
1755699466.519318,688,976,16.0,440.0,7,7,2,A0006E0727
1755699466.530722,688,977,20.900000000000002,444.0,7,8,10,D1006F07A8
1755699466.539379,688,978,25.6,444.0,7,9,6,00016F0769
1755699466.550728,688,979,30.6,452.0,7,10,11,32017107BA
1755699466.559419,688,980,35.5,460.0,7,11,12,63017307CB
1755699466.570722,688,981,40.5,464.0,7,12,5,950174075C
1755699466.57938,688,982,45.6,468.0,7,13,13,C8017507DD
1755699466.590679,688,983,50.6,472.0,7,14,12,FA017607CE
1755699466.599334,688,984,55.900000000000006,476.0,7,15,7,2F0277077F
1755699466.610662,688,985,61.0,480.0,7,0,14,62027807E0
1755699466.619321,688,986,66.5,488.0,7,1,9,99027A0791
1755699466.630935,688,987,71.7,492.0,7,2,10,CD027B07A2
1755699466.639355,688,988,77.10000000000001,496.0,7,3,15,03037C07F3
1755699466.650771,688,989,82.2,500.0,7,4,15,36037D07F4
1755699466.659311,688,990,87.4,500.0,7,5,7,6A037D0775
1755699466.670742,688,991,92.10000000000001,496.0,7,6,9,99037C0796
1755699466.679314,688,992,96.80000000000001,492.0,7,7,11,C8037B07B7
1755699466.690753,688,993,101.2,484.0,7,8,9,F403790798
1755699466.699667,688,994,105.4,480.0,7,9,10,1E047807A9
1755699466.710701,688,995,109.2,464.0,7,10,10,44047407AA
1755699466.719311,688,996,112.80000000000001,452.0,7,11,0,680471070B
1755699466.730716,688,997,116.10000000000001,436.0,7,12,5,89046D075C
1755699466.739341,688,998,119.2,420.0,7,13,3,A80469073D
1755699466.750679,688,999,122.2,408.0,7,14,7,C60466077E
1755699466.759333,688,1000,124.80000000000001,388.0,7,15,5,E00461075F
1755699466.770679,688,1001,127.60000000000001,376.0,7,0,11,FC045E07B0
1755699466.779373,688,1002,130.20000000000002,364.0,7,1,10,16055B07A1
1755699466.790723,688,1003,133.0,352.0,7,2,12,32055807C2
1755699466.799369,688,1004,135.4,340.0,7,3,15,4A055507F3
1755699466.810728,688,1005,137.6,320.0,7,4,5,6005500754
1755699466.819333,688,1006,140.0,312.0,7,5,2,78054E0725
1755699466.830684,688,1007,142.1,300.0,7,6,14,8D054B07E6
1755699466.839321,688,1008,144.3,292.0,7,7,1,A305490717
1755699466.850644,688,1009,146.0,276.0,7,8,4,B405450748
1755699466.860501,688,1010,148.1,268.0,7,9,9,C905430799
1755699466.870628,688,1011,149.70000000000002,256.0,7,10,8,D90540078A
1755699466.879289,688,1012,151.3,244.0,7,11,0,E9053D070B
1755699466.890704,688,1013,152.8,232.0,7,12,0,F8053A070C
1755699466.899312,688,1014,154.20000000000002,220.0,7,13,14,06063707ED
1755699466.910766,688,1015,155.5,208.0,7,14,10,13063407AE
1755699466.919392,688,1016,156.60000000000002,196.0,7,15,3,1E0631073F
1755699466.930723,688,1017,157.3,180.0,7,0,9,25062D0790
1755699466.939367,688,1018,158.10000000000002,172.0,7,1,6,2D062B0761
1755699466.950669,688,1019,158.8,156.0,7,2,1,3406270712
1755699466.959372,688,1020,159.3,144.0,7,3,14,39062407E3
1755699466.970654,688,1021,159.5,128.0,7,4,15,3B062007F4
1755699466.979369,688,1022,159.5,116.0,7,5,0,3B061D0705
1755699466.990679,688,1023,159.5,100.0,7,6,7,3B06190776
1755699466.999371,688,1024,159.4,88.0,7,7,8,3A06160787
1755699467.010722,688,1025,159.10000000000002,72.0,7,8,14,37061207E8
1755699467.019372,688,1026,158.60000000000002,56.0,7,9,7,32060E0779
1755699467.030741,688,1027,157.8,40.0,7,10,9,2A060A079A
1755699467.039324,688,1028,157.0,28.0,7,11,13,22060707DB
1755699467.050634,688,1029,156.10000000000002,12.0,7,12,6,190603076C
1755699467.05933,688,1030,155.0,0.0,7,13,2,0E0600072D
1755699467.070679,688,1031,153.9,12.0,7,14,15,03060307FE
1755699467.079334,688,1032,152.6,24.0,7,15,2,F60506072F
1755699467.090741,688,1033,151.3,36.0,7,0,12,E9050907C0
1755699467.099276,688,1034,149.4,56.0,7,1,6,D6050E0761
1755699467.11074,688,1035,148.1,64.0,7,2,4,C905100742
1755699467.119294,688,1036,146.3,76.0,7,3,15,B7051307F3
1755699467.130698,688,1037,144.70000000000002,88.0,7,4,12,A7051607C4
1755699467.139344,688,1038,142.70000000000002,100.0,7,5,5,9305190755
1755699467.150664,688,1039,140.9,108.0,7,6,7,81051B0776
1755699467.160444,688,1040,139.1,116.0,7,7,0,6F051D0707
1755699467.170696,688,1041,137.0,128.0,7,8,7,5A05200778
1755699467.179341,688,1042,135.0,136.0,7,9,9,4605220799
1755699467.190673,688,1043,132.9,144.0,7,10,12,31052407CA
1755699467.199324,688,1044,130.8,152.0,7,11,0,1C0526070B
1755699467.210672,688,1045,128.6,160.0,7,12,2,060528072C
1755699467.219321,688,1046,126.5,164.0,7,13,11,F1042907BD
1755699467.230679,688,1047,124.30000000000001,172.0,7,14,2,DB042B072E
1755699467.239322,688,1048,122.2,176.0,7,15,8,C6042C078F
1755699467.250673,688,1049,119.80000000000001,184.0,7,0,11,AE042E07B0
1755699467.259333,688,1050,117.5,188.0,7,1,1,97042F0711
1755699467.270696,688,1051,115.10000000000001,196.0,7,2,11,7F043107B2
1755699467.27934,688,1052,112.7,200.0,7,3,0,6704320703
1755699467.290692,688,1053,110.2,204.0,7,4,13,4E043307D4
1755699467.29931,688,1054,107.80000000000001,212.0,7,5,5,3604350755
1755699467.310745,688,1055,105.4,212.0,7,6,12,1E043507C6
1755699467.319331,688,1056,102.80000000000001,216.0,7,7,5,0404360757
1755699467.330759,688,1057,100.5,220.0,7,8,11,ED033707B8
1755699467.339343,688,1058,98.2,220.0,7,9,2,D603370729
1755699467.350742,688,1059,95.7,224.0,7,10,3,BD0338073A
1755699467.359392,688,1060,93.30000000000001,224.0,7,11,11,A5033807BB
1755699467.370656,688,1061,91.0,224.0,7,12,5,8E0338075C
1755699467.37933,688,1062,88.80000000000001,224.0,7,13,13,78033807DD
1755699467.390654,688,1063,86.4,224.0,7,14,7,600338077E
1755699467.399379,688,1064,84.30000000000001,224.0,7,15,15,4B033807FF
1755699467.410692,688,1065,81.9,224.0,7,0,15,33033807F0
1755699467.419344,688,1066,80.0,220.0,7,1,3,2003370731
1755699467.430673,688,1067,77.60000000000001,224.0,7,2,5,0803380752
1755699467.439321,688,1068,75.8,216.0,7,3,10,F6023607A3
1755699467.450723,688,1069,73.9,212.0,7,4,10,E3023507A4
1755699467.45937,688,1070,71.9,212.0,7,5,5,CF02350755
1755699467.470716,688,1071,70.10000000000001,208.0,7,6,2,BD02340726
1755699467.479365,688,1072,68.10000000000001,208.0,7,7,6,A902340767
1755699467.490768,688,1073,66.5,200.0,7,8,12,99023207C8
1755699467.499321,688,1074,65.0,192.0,7,9,13,8A023007D9
1755699467.510684,688,1075,63.300000000000004,192.0,7,10,2,790230072A
1755699467.51937,688,1076,62.0,184.0,7,11,8,6C022E078B
1755699467.530729,688,1077,60.5,180.0,7,12,14,5D022D07EC
1755699467.539369,688,1078,59.400000000000006,172.0,7,13,6,52022B076D
1755699467.550742,688,1079,58.1,164.0,7,14,1,450229071E
1755699467.559392,688,1080,57.0,160.0,7,15,9,3A0228079F
1755699467.570745,688,1081,56.1,148.0,7,0,0,3102250700
1755699467.579393,688,1082,55.0,144.0,7,1,6,2602240761
1755699467.590716,688,1083,54.2,136.0,7,2,8,1E02220782
1755699467.599333,688,1084,53.400000000000006,128.0,7,3,3,1602200733
1755699467.610741,688,1085,52.7,124.0,7,4,0,0F021F0704
1755699467.619349,688,1086,52.0,116.0,7,5,4,08021D0745
1755699467.630957,688,1087,51.400000000000006,112.0,7,6,12,02021C07C6
1755699467.639367,688,1088,50.900000000000006,104.0,7,7,8,FD011A0787
1755699467.650716,688,1089,50.6,92.0,7,8,13,FA011707D8
1755699467.659394,688,1090,50.0,88.0,7,9,3,F401160739
1755699467.670754,688,1091,49.7,80.0,7,10,7,F10114077A
1755699467.679321,688,1092,49.2,80.0,7,11,10,EC011407AB
1755699467.690701,688,1093,48.900000000000006,72.0,7,12,14,E9011207EC
1755699467.69937,688,1094,48.7,64.0,7,13,3,E70110073D
1755699467.710722,688,1095,48.300000000000004,64.0,7,14,4,E30110074E
1755699467.71937,688,1096,48.0,60.0,7,15,8,E0010F078F
1755699467.730791,688,1097,47.800000000000004,52.0,7,0,8,DE010D0780
1755699467.739333,688,1098,47.400000000000006,52.0,7,1,13,DA010D07D1
1755699467.750741,688,1099,47.2,48.0,7,2,13,D8010C07D2
1755699467.75937,688,1100,46.800000000000004,48.0,7,3,0,D4010C0703
1755699467.770701,688,1101,46.5,44.0,7,4,5,D1010B0754
1755699467.779378,688,1102,46.1,44.0,7,5,9,CD010B0795
1755699467.790741,688,1103,45.400000000000006,44.0,7,6,1,C6010B0716
1755699467.799333,688,1104,45.0,44.0,7,7,4,C2010B0747
1755699467.810745,688,1105,44.5,48.0,7,8,4,BD010C0748
1755699467.81932,688,1106,44.0,48.0,7,9,0,B8010C0709
1755699467.830751,688,1107,43.2,52.0,7,10,10,B0010D07AA
1755699467.83934,688,1108,42.6,52.0,7,11,0,AA010D070B
1755699467.850743,688,1109,42.0,52.0,7,12,9,A4010D079C
1755699467.859341,688,1110,41.400000000000006,52.0,7,13,1,9E010D071D
1755699467.870741,688,1111,40.6,56.0,7,14,9,96010E079E
1755699467.879353,688,1112,39.900000000000006,56.0,7,15,0,8F010E070F
1755699467.890751,688,1113,39.300000000000004,56.0,7,0,9,89010E0790
1755699467.899364,688,1114,38.800000000000004,56.0,7,1,5,84010E0751
1755699467.910741,688,1115,38.0,60.0,7,2,0,7C010F0702
1755699467.919301,688,1116,37.4,60.0,7,3,11,76010F07B3
1755699467.9307,688,1117,36.9,56.0,7,4,10,71010E07A4
1755699467.939392,688,1118,36.300000000000004,56.0,7,5,0,6B010E0705
1755699467.950722,688,1119,35.800000000000004,56.0,7,6,14,66010E07E6
1755699467.959312,688,1120,35.4,56.0,7,7,11,62010E07B7
1755699467.970707,688,1121,34.9,52.0,7,8,11,5D010D07B8
1755699467.979414,688,1122,34.300000000000004,52.0,7,9,0,57010D0709
1755699467.990663,688,1123,33.9,52.0,7,10,7,53010D077A
1755699467.999332,688,1124,33.6,48.0,7,11,4,50010C074B
1755699468.010722,688,1125,33.4,44.0,7,12,11,4E010B07BC
1755699468.019344,688,1126,32.800000000000004,48.0,7,13,11,48010C07BD
1755699468.030754,688,1127,32.5,44.0,7,14,2,45010B072E
1755699468.039344,688,1128,32.300000000000004,40.0,7,15,4,43010A074F
1755699468.050742,688,1129,32.0,40.0,7,0,8,40010A0780
1755699468.059415,688,1130,31.700000000000003,40.0,7,1,3,3D010A0731
1755699468.070692,688,1131,31.3,40.0,7,2,4,39010A0742
1755699468.079402,688,1132,31.1,36.0,7,3,8,3701090783
1755699468.090866,688,1133,31.0,32.0,7,4,15,36010807F4
1755699468.099389,688,1134,30.8,32.0,7,5,12,34010807C5
1755699468.110701,688,1135,30.6,28.0,7,6,6,3201070766
1755699468.119299,688,1136,30.400000000000002,28.0,7,7,5,3001070757
1755699468.130716,688,1137,30.1,28.0,7,8,6,2D01070768
1755699468.139299,688,1138,29.8,28.0,7,9,0,2A01070709
1755699468.150728,688,1139,29.6,28.0,7,10,1,280107071A
1755699468.15937,688,1140,29.3,28.0,7,11,13,25010707DB
1755699468.170716,688,1141,28.900000000000002,28.0,7,12,14,21010707EC
1755699468.17936,688,1142,28.5,28.0,7,13,0,1D0107070D
1755699468.190698,688,1143,28.1,32.0,7,14,8,190108078E
1755699468.199353,688,1144,27.700000000000003,32.0,7,15,5,150108075F
1755699468.210728,688,1145,27.400000000000002,32.0,7,0,13,12010807D0
1755699468.21937,688,1146,26.8,36.0,7,1,2,0C01090721
1755699468.230679,688,1147,26.3,36.0,7,2,10,07010907A2
1755699468.239311,688,1148,25.900000000000002,36.0,7,3,15,03010907F3
1755699468.250722,688,1149,25.5,36.0,7,4,10,FF000907A4
1755699468.259371,688,1150,25.200000000000003,36.0,7,5,8,FC00090785
1755699468.270747,688,1151,24.6,36.0,7,6,1,F600090716
1755699468.279341,688,1152,24.200000000000003,40.0,7,7,7,F2000A0777
1755699468.290741,688,1153,23.700000000000003,40.0,7,8,6,ED000A0768
1755699468.299379,688,1154,23.400000000000002,40.0,7,9,0,EA000A0709
1755699468.31076,688,1155,22.900000000000002,40.0,7,10,12,E5000A07CA
1755699468.319352,688,1156,22.3,40.0,7,11,4,DF000A074B
1755699468.330752,688,1157,22.0,40.0,7,12,0,DC000A070C
1755699468.339342,688,1158,21.6,40.0,7,13,5,D8000A075D
1755699468.350755,688,1159,21.200000000000003,40.0,7,14,10,D4000A07AE
1755699468.359391,688,1160,20.900000000000002,36.0,7,15,13,D1000907DF
1755699468.370753,688,1161,20.3,40.0,7,0,10,CB000A07A0
1755699468.379392,688,1162,20.0,36.0,7,1,11,C8000907B1
1755699468.390716,688,1163,19.8,36.0,7,2,6,C600090762
1755699468.39932,688,1164,19.5,36.0,7,3,2,C300090723
1755699468.410741,688,1165,19.200000000000003,36.0,7,4,6,C000090764
1755699468.419369,688,1166,18.8,36.0,7,5,12,BC000907C5
1755699468.430716,688,1167,18.5,32.0,7,6,11,B9000807B6
1755699468.439369,688,1168,18.3,32.0,7,7,4,B700080747
1755699468.450722,688,1169,18.3,28.0,7,8,4,B700070748
1755699468.459372,688,1170,17.900000000000002,28.0,7,9,1,B300070719
1755699468.470741,688,1171,17.7,28.0,7,10,0,B10007070A
1755699468.479312,688,1172,17.7,24.0,7,11,0,B10006070B
1755699468.490748,688,1173,17.400000000000002,24.0,7,12,9,AE0006079C
1755699468.499323,688,1174,17.400000000000002,20.0,7,13,11,AE000507BD
1755699468.510796,688,1175,17.3,20.0,7,14,11,AD000507BE
1755699468.519342,688,1176,17.0,20.0,7,15,13,AA000507DF
1755699468.530741,688,1177,17.0,16.0,7,0,3,AA00040730
1755699468.539424,688,1178,16.900000000000002,20.0,7,1,0,A900050701
1755699468.550759,688,1179,16.8,16.0,7,2,3,A800040732
1755699468.559325,688,1180,16.8,12.0,7,3,5,A800030753
1755699468.570754,688,1181,16.8,12.0,7,4,2,A800030724
1755699468.579344,688,1182,16.8,12.0,7,5,3,A800030735
1755699468.590777,688,1183,16.8,8.0,7,6,1,A800020716
1755699468.599341,688,1184,16.6,8.0,7,7,14,A6000207E7
1755699468.610754,688,1185,16.8,8.0,7,8,15,A8000207F8
1755699468.619346,688,1186,16.8,4.0,7,9,13,A8000107D9
1755699468.631016,688,1187,16.6,8.0,7,10,3,A60002073A
1755699468.639379,688,1188,16.8,4.0,7,11,15,A8000107FB
1755699468.650754,688,1189,16.8,4.0,7,12,8,A80001078C
1755699468.659369,688,1190,16.8,4.0,7,13,9,A80001079D
1755699468.670722,688,1191,16.8,0.0,7,14,11,A8000007BE
1755699468.679369,688,1192,16.6,4.0,7,15,5,A60001075F
1755699468.69069,688,1193,16.6,4.0,7,0,10,A6000107A0
1755699468.69937,688,1194,16.7,0.0,7,1,11,A7000007B1
1755699468.710691,688,1195,16.8,0.0,7,2,7,A800000772
1755699468.719391,688,1196,16.6,0.0,7,3,8,A600000783
1755699468.730691,688,1197,16.400000000000002,4.0,7,4,12,A4000107C4
1755699468.739383,688,1198,16.6,0.0,7,5,14,A6000007E5
1755699468.750754,688,1199,16.6,0.0,7,6,13,A6000007D6
1755699468.7594,688,1200,16.6,0.0,7,7,12,A6000007C7
1755699468.770672,688,1201,16.6,0.0,7,8,3,A600000738
1755699468.779371,688,1202,16.400000000000002,4.0,7,9,1,A400010719
1755699468.790794,688,1203,16.400000000000002,0.0,7,10,3,A40000073A
1755699468.799379,688,1204,16.400000000000002,0.0,7,11,2,A40000072B
1755699468.810781,688,1205,16.400000000000002,0.0,7,12,5,A40000075C
1755699468.819384,688,1206,16.400000000000002,0.0,7,13,4,A40000074D
1755699468.8307,688,1207,16.6,0.0,7,14,5,A60000075E
1755699468.839402,688,1208,16.6,0.0,7,15,4,A60000074F
