timestamp,can_id,message_count,serial_number,raw_data_hex
1755699684.812154,1173,499,174764039943954,00001237856CF29E
1755699684.912228,1173,500,174764039943954,00001237856CF29E
1755699685.012169,1173,501,174764039943954,00001237856CF29E
1755699685.112165,1173,502,174764039943954,00001237856CF29E
1755699685.212185,1173,503,174764039943954,00001237856CF29E
1755699685.312164,1173,504,174764039943954,00001237856CF29E
1755699685.412185,1173,505,174764039943954,00001237856CF29E
1755699685.512185,1173,506,174764039943954,00001237856CF29E
1755699685.612184,1173,507,174764039943954,00001237856CF29E
1755699685.712195,1173,508,174764039943954,00001237856CF29E
1755699685.812197,1173,509,174764039943954,00001237856CF29E
1755699685.912195,1173,510,174764039943954,00001237856CF29E
1755699686.012207,1173,511,174764039943954,00001237856CF29E
1755699686.112215,1173,512,174764039943954,00001237856CF29E
1755699686.212221,1173,513,174764039943954,00001237856CF29E
1755699686.312218,1173,514,174764039943954,00001237856CF29E
1755699686.412241,1173,515,174764039943954,00001237856CF29E
1755699686.512241,1173,516,174764039943954,00001237856CF29E
1755699686.612254,1173,517,174764039943954,00001237856CF29E
1755699686.712254,1173,518,174764039943954,00001237856CF29E
1755699686.812254,1173,519,174764039943954,00001237856CF29E
1755699686.912263,1173,520,174764039943954,00001237856CF29E
1755699687.012254,1173,521,174764039943954,00001237856CF29E
1755699687.112279,1173,522,174764039943954,00001237856CF29E
1755699687.212273,1173,523,174764039943954,00001237856CF29E
1755699687.31137,1173,524,174764039943954,00001237856CF29E
1755699687.411401,1173,525,174764039943954,00001237856CF29E
1755699687.512289,1173,526,174764039943954,00001237856CF29E
1755699687.611315,1173,527,174764039943954,00001237856CF29E
1755699687.711384,1173,528,174764039943954,00001237856CF29E
1755699687.811276,1173,529,174764039943954,00001237856CF29E
1755699687.911254,1173,530,174764039943954,00001237856CF29E
1755699688.011321,1173,531,174764039943954,00001237856CF29E
1755699688.111196,1173,532,174764039943954,00001237856CF29E
1755699688.211186,1173,533,174764039943954,00001237856CF29E
1755699688.31129,1173,534,174764039943954,00001237856CF29E
1755699688.411126,1173,535,174764039943954,00001237856CF29E
1755699688.511126,1173,536,174764039943954,00001237856CF29E
1755699688.611247,1173,537,174764039943954,00001237856CF29E
1755699688.71107,1173,538,174764039943954,00001237856CF29E
1755699688.811061,1173,539,174764039943954,00001237856CF29E
1755699688.911216,1173,540,174764039943954,00001237856CF29E
1755699689.011009,1173,541,174764039943954,00001237856CF29E
1755699689.111017,1173,542,174764039943954,00001237856CF29E
1755699689.211161,1173,543,174764039943954,00001237856CF29E
1755699689.310938,1173,544,174764039943954,00001237856CF29E
1755699689.41098,1173,545,174764039943954,00001237856CF29E
1755699689.511128,1173,546,174764039943954,00001237856CF29E
1755699689.610878,1173,547,174764039943954,00001237856CF29E
1755699689.710911,1173,548,174764039943954,00001237856CF29E
1755699689.811049,1173,549,174764039943954,00001237856CF29E
1755699689.910874,1173,550,174764039943954,00001237856CF29E
1755699690.010879,1173,551,174764039943954,00001237856CF29E
1755699690.110772,1173,552,174764039943954,00001237856CF29E
1755699690.210753,1173,553,174764039943954,00001237856CF29E
1755699690.310867,1173,554,174764039943954,00001237856CF29E
1755699690.4107,1173,555,174764039943954,00001237856CF29E
1755699690.510702,1173,556,174764039943954,00001237856CF29E
1755699690.610795,1173,557,174764039943954,00001237856CF29E
1755699690.710647,1173,558,174764039943954,00001237856CF29E
1755699690.81062,1173,559,174764039943954,00001237856CF29E
1755699690.910879,1173,560,174764039943954,00001237856CF29E
1755699691.010561,1173,561,174764039943954,00001237856CF29E
1755699691.110562,1173,562,174764039943954,00001237856CF29E
1755699691.21079,1173,563,174764039943954,00001237856CF29E
1755699691.3105,1173,564,174764039943954,00001237856CF29E
1755699691.410506,1173,565,174764039943954,00001237856CF29E
1755699691.510664,1173,566,174764039943954,00001237856CF29E
1755699691.610513,1173,567,174764039943954,00001237856CF29E
1755699691.710495,1173,568,174764039943954,00001237856CF29E
1755699691.81062,1173,569,174764039943954,00001237856CF29E
1755699691.910433,1173,570,174764039943954,00001237856CF29E
1755699692.010411,1173,571,174764039943954,00001237856CF29E
1755699692.11056,1173,572,174764039943954,00001237856CF29E
