timestamp,can_id,message_count,yaw_rate_degs,yaw_rate_status,lateral_accel_g,lateral_accel_status,mcu_status,msg_count,crc,raw_data_hex
1755699651.737127,304,1673,-16.75,0,-0.05149586000000017,0,0,13,129,EA726C7E00000D81
1755699651.74715,304,1674,-16.77000000000001,0,-0.0553198100000003,0,0,14,8,E6724E7E00000E08
1755699651.757141,304,1675,-16.77000000000001,0,-0.05672192499999973,0,0,15,189,E672437E00000FBD
1755699651.767162,304,1676,-16.77000000000001,0,-0.05812404000000004,0,0,0,127,E672387E0000007F
1755699651.777177,304,1677,-16.78,0,-0.05748671499999958,0,0,1,7,E4723D7E00000107
1755699651.787196,304,1678,-16.789999999999992,0,-0.05608460000000015,0,0,2,156,E272487E0000029C
1755699651.797216,304,1679,-16.78,0,-0.06054587499999986,0,0,3,164,E472257E000003A4
1755699651.807228,304,1680,-16.789999999999992,0,-0.06347756999999987,0,0,4,44,E2720E7E0000042C
1755699651.817254,304,1681,-16.830000000000013,0,-0.06615433500000023,0,0,5,23,DA72F97D00000517
1755699651.827255,304,1682,-16.830000000000013,0,-0.06615433500000023,0,0,6,48,DA72F97D00000630
1755699651.83728,304,1683,-16.819999999999993,0,-0.06156559500000025,0,0,7,140,DC721D7E0000078C
1755699651.847041,304,1684,-16.789999999999992,0,-0.05876136499999962,0,0,8,55,E272337E00000837
1755699651.857039,304,1685,-16.72999999999999,0,-0.05748671499999958,0,0,9,135,EE723D7E00000987
1755699651.867062,304,1686,-16.710000000000008,0,-0.054555019999999566,0,0,10,225,F272547E00000AE1
1755699651.877049,304,1687,-16.72999999999999,0,-0.052770510000000215,0,0,11,176,EE72627E00000BB0
1755699651.887028,304,1688,-16.75,0,-0.05149586000000017,0,0,12,156,EA726C7E00000C9C
1755699651.897039,304,1689,-16.75,0,-0.046397259999999996,0,0,13,101,EA72947E00000D65
1755699651.907034,304,1690,-16.72999999999999,0,-0.04333809999999971,0,0,14,115,EE72AC7E00000E73
1755699651.917039,304,1691,-16.72999999999999,0,-0.04231838000000021,0,0,15,247,EE72B47E00000FF7
1755699651.92704,304,1692,-16.69999999999999,0,-0.040788799999999625,0,0,0,152,F472C07E00000098
1755699651.937026,304,1693,-16.680000000000007,0,-0.042573309999999864,0,0,1,90,F872B27E0000015A
1755699651.947027,304,1694,-16.69999999999999,0,-0.04027894000000032,0,0,2,23,F472C47E00000217
1755699651.957016,304,1695,-16.74000000000001,0,-0.03314090000000025,0,0,3,57,EC72FC7E00000339
1755699651.967018,304,1696,-16.72999999999999,0,-0.03135639000000001,0,0,4,191,EE720A7F000004BF
1755699651.977022,304,1697,-16.72,0,-0.0349254099999996,0,0,5,79,F072EE7E0000054F
1755699651.987039,304,1698,-16.75999999999999,0,-0.04397542500000018,0,0,6,129,E872A77E00000681
1755699651.997032,304,1699,-16.810000000000002,0,-0.05111346500000025,0,0,7,82,DE726F7E00000752
1755699652.007047,304,1700,-16.840000000000003,0,-0.05315290500000014,0,0,8,21,D8725F7E00000815
1755699652.01707,304,1701,-16.819999999999993,0,-0.057359250000000195,0,0,9,85,DC723E7E00000955
1755699652.027077,304,1702,-16.810000000000002,0,-0.059271224999999816,0,0,10,76,DE722F7E00000A4C
1755699652.037093,304,1703,-16.819999999999993,0,-0.06411489500000034,0,0,11,75,DC72097E00000B4B
1755699652.047121,304,1704,-16.78,0,-0.07176279499999971,0,0,12,175,E472CD7D00000CAF
1755699652.057126,304,1705,-16.72,0,-0.07571421000000012,0,0,13,130,F072AE7D00000D82
1755699652.067153,304,1706,-16.659999999999997,0,-0.08017548499999982,0,0,14,0,FC728B7D00000E00
1755699652.077152,304,1707,-16.590000000000003,0,-0.08297971499999957,0,0,15,164,0A73757D00000FA4
1755699652.087174,304,1708,-16.53,0,-0.08195999500000006,0,0,0,106,16737D7D0000006A
1755699652.097196,304,1709,-16.47999999999999,0,-0.08297971499999957,0,0,1,5,2073757D00000105
1755699652.107207,304,1710,-16.409999999999997,0,-0.08297971499999957,0,0,2,35,2E73757D00000223
1755699652.11722,304,1711,-16.360000000000014,0,-0.07992055500000017,0,0,3,176,38738D7D000003B0
1755699652.127232,304,1712,-16.330000000000013,0,-0.07596913999999977,0,0,4,155,3E73AC7D0000049B
1755699652.136991,304,1713,-16.30000000000001,0,-0.07189025999999998,0,0,5,184,4473CC7D000005B8
1755699652.146973,304,1714,-16.289999999999992,0,-0.06895856499999997,0,0,6,152,4673E37D00000698
1755699652.156979,304,1715,-16.30000000000001,0,-0.06551700999999976,0,0,7,121,4473FE7D00000779
1755699652.166985,304,1716,-16.289999999999992,0,-0.06258531499999975,0,0,8,118,4673157E00000876
1755699652.176975,304,1717,-16.28,0,-0.06169305999999963,0,0,9,119,48731C7E00000977
1755699652.186967,304,1718,-16.28,0,-0.0633501049999996,0,0,10,0,48730F7E00000A00
1755699652.196975,304,1719,-16.340000000000003,0,-0.06373250000000041,0,0,11,194,3C730C7E00000BC2
1755699652.206975,304,1720,-16.400000000000006,0,-0.06411489500000034,0,0,12,245,3073097E00000CF5
1755699652.21697,304,1721,-16.430000000000007,0,-0.06768391499999993,0,0,13,75,2A73ED7D00000D4B
1755699652.226979,304,1722,-16.439999999999998,0,-0.07176279499999971,0,0,14,23,2873CD7D00000E17
1755699652.236967,304,1723,-16.44999999999999,0,-0.07494942000000027,0,0,15,166,2673B47D00000FA6
1755699652.246967,304,1724,-16.460000000000008,0,-0.07571421000000012,0,0,0,234,2473AE7D000000EA
1755699652.256967,304,1725,-16.47999999999999,0,-0.07635153499999969,0,0,1,149,2073A97D00000195
1755699652.266969,304,1726,-16.50999999999999,0,-0.07418463000000042,0,0,2,92,1A73BA7D0000025C
1755699652.276952,304,1727,-16.55000000000001,0,-0.06819377500000012,0,0,3,92,1273E97D0000035C
1755699652.286973,304,1728,-16.55000000000001,0,-0.06717405499999973,0,0,4,150,1273F17D00000496
1755699652.296982,304,1729,-16.5,0,-0.06730152,0,0,5,224,1C73F07D000005E0
1755699652.306995,304,1730,-16.5,0,-0.06538954500000038,0,0,6,187,1C73FF7D000006BB
1755699652.317018,304,1731,-16.50999999999999,0,-0.06296770999999968,0,0,7,26,1A73127E0000071A
1755699652.327017,304,1732,-16.5,0,-0.059143760000000434,0,0,8,103,1C73307E00000867
1755699652.337039,304,1733,-16.5,0,-0.055574739999999956,0,0,9,8,1C734C7E00000908
1755699652.347062,304,1734,-16.52000000000001,0,-0.05111346500000025,0,0,10,57,18736F7E00000A39
1755699652.357076,304,1735,-16.539999999999992,0,-0.04830923499999962,0,0,11,65,1473857E00000B41
1755699652.367092,304,1736,-16.53,0,-0.04894656000000008,0,0,12,119,1673807E00000C77
1755699652.377105,304,1737,-16.539999999999992,0,-0.05213318499999975,0,0,13,166,1473677E00000DA6
1755699652.38712,304,1738,-16.580000000000013,0,-0.05238811500000029,0,0,14,62,0C73657E00000E3E
1755699652.397132,304,1739,-16.610000000000014,0,-0.05149586000000017,0,0,15,86,06736C7E00000F56
1755699652.407162,304,1740,-16.650000000000006,0,-0.05251557999999967,0,0,0,167,FE72647E000000A7
1755699652.416918,304,1741,-16.69999999999999,0,-0.05417262499999964,0,0,1,67,F472577E00000143
1755699652.426918,304,1742,-16.72999999999999,0,-0.05774164500000012,0,0,2,41,EE723B7E00000229
1755699652.436925,304,1743,-16.74000000000001,0,-0.05952615500000036,0,0,3,1,EC722D7E00000301
1755699652.446924,304,1744,-16.72999999999999,0,-0.05672192499999973,0,0,4,160,EE72437E000004A0
1755699652.456909,304,1745,-16.72999999999999,0,-0.05391769499999999,0,0,5,240,EE72597E000005F0
1755699652.46693,304,1746,-16.74000000000001,0,-0.05328037000000041,0,0,6,102,EC725E7E00000666
1755699652.476908,304,1747,-16.75999999999999,0,-0.05251557999999967,0,0,7,158,E872647E0000079E
1755699652.48692,304,1748,-16.72999999999999,0,-0.046397259999999996,0,0,8,101,EE72947E00000865
1755699652.496902,304,1749,-16.69999999999999,0,-0.04333809999999971,0,0,9,241,F472AC7E000009F1
1755699652.506902,304,1750,-16.680000000000007,0,-0.04295570499999979,0,0,10,211,F872AF7E00000AD3
1755699652.516902,304,1751,-16.659999999999997,0,-0.03874935999999973,0,0,11,107,FC72D07E00000B6B
1755699652.526908,304,1752,-16.629999999999995,0,-0.04015147500000005,0,0,12,231,0273C57E00000CE7
1755699652.536911,304,1753,-16.599999999999994,0,-0.04295570499999979,0,0,13,111,0873AF7E00000D6F
1755699652.546895,304,1754,-16.569999999999993,0,-0.04512260999999995,0,0,14,222,0E739E7E00000EDE
1755699652.556902,304,1755,-16.53,0,-0.04754444499999977,0,0,15,153,16738B7E00000F99
1755699652.566907,304,1756,-16.49000000000001,0,-0.04856416500000016,0,0,0,135,1E73837E00000087
1755699652.57693,304,1757,-16.49000000000001,0,-0.05251557999999967,0,0,1,236,1E73647E000001EC
1755699652.586945,304,1758,-16.460000000000008,0,-0.05799657499999977,0,0,2,172,2473397E000002AC
1755699652.596952,304,1759,-16.419999999999987,0,-0.06347756999999987,0,0,3,71,2C730E7E00000347
1755699652.606979,304,1760,-16.370000000000005,0,-0.06717405499999973,0,0,4,144,3673F17D00000490
1755699652.616996,304,1761,-16.330000000000013,0,-0.06908603000000024,0,0,5,15,3E73E27D0000050F
1755699652.626996,304,1762,-16.310000000000002,0,-0.07189025999999998,0,0,6,76,4273CC7D0000064C
1755699652.637027,304,1763,-16.28,0,-0.07673392999999962,0,0,7,196,4873A67D000007C4
1755699652.64704,304,1764,-16.25999999999999,0,-0.0787733700000004,0,0,8,57,4C73967D00000839
1755699652.65704,304,1765,-16.25,0,-0.07367477000000022,0,0,9,40,4E73BE7D00000928
1755699652.667063,304,1766,-16.28,0,-0.06589940499999969,0,0,10,156,4873FB7D00000A9C
1755699652.677062,304,1767,-16.289999999999992,0,-0.06398743000000007,0,0,11,195,46730A7E00000BC3
1755699652.687084,304,1768,-16.310000000000002,0,-0.06436982499999999,0,0,12,81,4273077E00000C51
1755699652.697104,304,1769,-16.319999999999993,0,-0.05748671499999958,0,0,13,122,40733D7E00000D7A
1755699652.707105,304,1770,-16.319999999999993,0,-0.05149586000000017,0,0,14,70,40736C7E00000E46
1755699652.716873,304,1771,-16.349999999999994,0,-0.04971134999999993,0,0,15,180,3A737A7E00000FB4
1755699652.726874,304,1772,-16.400000000000006,0,-0.046397259999999996,0,0,0,12,3073947E0000000C
1755699652.736866,304,1773,-16.419999999999987,0,-0.04295570499999979,0,0,1,245,2C73AF7E000001F5
1755699652.746867,304,1774,-16.44999999999999,0,-0.04129865999999982,0,0,2,234,2673BC7E000002EA
1755699652.756869,304,1775,-16.49000000000001,0,-0.044485285000000374,0,0,3,97,1E73A37E00000361
1755699652.766874,304,1776,-16.539999999999992,0,-0.04792683999999969,0,0,4,82,1473887E00000452
1755699652.776869,304,1777,-16.590000000000003,0,-0.04856416500000016,0,0,5,62,0A73837E0000053E
1755699652.786873,304,1778,-16.599999999999994,0,-0.049966279999999585,0,0,6,249,0873787E000006F9
1755699652.796872,304,1779,-16.569999999999993,0,-0.05519234500000003,0,0,7,19,0E734F7E00000713
1755699652.806868,304,1780,-16.560000000000002,0,-0.06131066499999971,0,0,8,97,10731F7E00000861
1755699652.816868,304,1781,-16.55000000000001,0,-0.06207545499999956,0,0,9,167,1273197E000009A7
1755699652.826866,304,1782,-16.539999999999992,0,-0.06615433500000023,0,0,10,148,1473F97D00000A94
1755699652.836867,304,1783,-16.52000000000001,0,-0.0743120949999998,0,0,11,173,1873B97D00000BAD
1755699652.846874,304,1784,-16.53,0,-0.07698886000000016,0,0,12,185,1673A47D00000CB9
1755699652.856874,304,1785,-16.560000000000002,0,-0.07890083499999978,0,0,13,50,1073957D00000D32
1755699652.866867,304,1786,-16.590000000000003,0,-0.07635153499999969,0,0,14,41,0A73A97D00000E29
1755699652.876869,304,1787,-16.610000000000014,0,-0.07252758499999956,0,0,15,199,0673C77D00000FC7
1755699652.886896,304,1788,-16.639999999999986,0,-0.07316491000000003,0,0,0,112,0073C27D00000070
1755699652.896907,304,1789,-16.639999999999986,0,-0.06717405499999973,0,0,1,252,0073F17D000001FC
1755699652.906919,304,1790,-16.620000000000005,0,-0.060928269999999785,0,0,2,228,0473227E000002E4
1755699652.916915,304,1791,-16.620000000000005,0,-0.0583789699999997,0,0,3,162,0473367E000003A2
1755699652.926947,304,1792,-16.639999999999986,0,-0.05353530000000006,0,0,4,101,00735C7E00000465
1755699652.936955,304,1793,-16.629999999999995,0,-0.04754444499999977,0,0,5,155,02738B7E0000059B
1755699652.946971,304,1794,-16.590000000000003,0,-0.042573309999999864,0,0,6,92,0A73B27E0000065C
1755699652.956982,304,1795,-16.560000000000002,0,-0.042700775000000135,0,0,7,46,1073B17E0000072E
1755699652.967005,304,1796,-16.590000000000003,0,-0.04499514499999968,0,0,8,147,0A739F7E00000893
1755699652.97701,304,1797,-16.629999999999995,0,-0.04614233000000034,0,0,9,65,0273967E00000941
1755699652.987023,304,1798,-16.610000000000014,0,-0.04677965499999992,0,0,10,4,0673917E00000A04
1755699652.996867,304,1799,-16.49000000000001,0,-0.04830923499999962,0,0,11,41,1E73857E00000B29
1755699653.006869,304,1800,-16.370000000000005,0,-0.051878255000000095,0,0,12,120,3673697E00000C78
1755699653.016787,304,1801,-16.30000000000001,0,-0.05493741500000038,0,0,13,143,4473517E00000D8F
1755699653.02679,304,1802,-16.25999999999999,0,-0.05519234500000003,0,0,14,130,4C734F7E00000E82
1755699653.036777,304,1803,-16.189999999999998,0,-0.05748671499999958,0,0,15,145,5A733D7E00000F91
1755699653.04679,304,1804,-16.099999999999994,0,-0.06029094500000021,0,0,0,98,6C73277E00000062
1755699653.056786,304,1805,-16.039999999999992,0,-0.05850643499999997,0,0,1,149,7873357E00000195
1755699653.066791,304,1806,-16.03,0,-0.05952615500000036,0,0,2,145,7A732D7E00000291
1755699653.076781,304,1807,-16.0,0,-0.0623303850000001,0,0,3,193,8073177E000003C1
1755699653.086779,304,1808,-15.969999999999999,0,-0.06156559500000025,0,0,4,226,86731D7E000004E2
1755699653.096776,304,1809,-15.930000000000007,0,-0.059143760000000434,0,0,5,68,8E73307E00000544
1755699653.106767,304,1810,-15.909999999999997,0,-0.057359250000000195,0,0,6,119,92733E7E00000677
1755699653.116765,304,1811,-15.919999999999987,0,-0.05595713499999988,0,0,7,107,9073497E0000076B
1755699653.12678,304,1812,-15.919999999999987,0,-0.0553198100000003,0,0,8,219,90734E7E000008DB
1755699653.136767,304,1813,-15.949999999999989,0,-0.05672192499999973,0,0,9,191,8A73437E000009BF
1755699653.146782,304,1814,-15.969999999999999,0,-0.054682484999999836,0,0,10,205,8673537E00000ACD
1755699653.156798,304,1815,-16.0,0,-0.051750789999999824,0,0,11,49,80736A7E00000B31
1755699653.166869,304,1816,-16.060000000000002,0,-0.0528979749999996,0,0,12,107,7473617E00000C6B
1755699653.176869,304,1817,-16.110000000000014,0,-0.05213318499999975,0,0,13,175,6A73677E00000DAF
1755699653.186874,304,1818,-16.189999999999998,0,-0.05149586000000017,0,0,14,151,5A736C7E00000E97
1755699653.196873,304,1819,-16.28,0,-0.051878255000000095,0,0,15,86,4873697E00000F56
1755699653.206872,304,1820,-16.360000000000014,0,-0.05251557999999967,0,0,0,77,3873647E0000004D
1755699653.216892,304,1821,-16.460000000000008,0,-0.05315290500000014,0,0,1,180,24735F7E000001B4
1755699653.226904,304,1822,-16.539999999999992,0,-0.04932895500000001,0,0,2,80,14737D7E00000250
1755699653.236918,304,1823,-16.599999999999994,0,-0.04410288999999956,0,0,3,212,0873A67E000003D4
1755699653.24694,304,1824,-16.669999999999987,0,-0.041681054999999745,0,0,4,64,FA72B97E00000440
1755699653.256951,304,1825,-16.72,0,-0.04219091499999994,0,0,5,247,F072B57E000005F7
1755699653.266952,304,1826,-16.75999999999999,0,-0.04155359000000036,0,0,6,199,E872BA7E000006C7
1755699653.276975,304,1827,-16.78,0,-0.037984569999999884,0,0,7,253,E472D67E000007FD
1755699653.286731,304,1828,-16.810000000000002,0,-0.03416061999999975,0,0,8,237,DE72F47E000008ED
1755699653.296745,304,1829,-16.78,0,-0.03288596999999971,0,0,9,237,E472FE7E000009ED
1755699653.30675,304,1830,-16.710000000000008,0,-0.033523295000000175,0,0,10,171,F272F97E00000AAB
1755699653.316724,304,1831,-16.680000000000007,0,-0.03454301499999968,0,0,11,169,F872F17E00000BA9
1755699653.32673,304,1832,-16.639999999999986,0,-0.03670991999999984,0,0,12,67,0073E07E00000C43
1755699653.336728,304,1833,-16.599999999999994,0,-0.03836696499999981,0,0,13,29,0873D37E00000D1D
1755699653.346719,304,1834,-16.50999999999999,0,-0.03874935999999973,0,0,14,135,1A73D07E00000E87
1755699653.356723,304,1835,-16.400000000000006,0,-0.03951414999999958,0,0,15,208,3073CA7E00000FD0
1755699653.36673,304,1836,-16.319999999999993,0,-0.04117119500000044,0,0,0,216,4073BD7E000000D8
1755699653.376708,304,1837,-16.22,0,-0.04397542500000018,0,0,1,88,5473A77E00000158
1755699653.386709,304,1838,-16.099999999999994,0,-0.04767191000000004,0,0,2,18,6C738A7E00000212
1755699653.396708,304,1839,-16.00999999999999,0,-0.05111346500000025,0,0,3,174,7E736F7E000003AE
1755699653.406707,304,1840,-15.900000000000006,0,-0.05213318499999975,0,0,4,242,9473677E000004F2
1755699653.416696,304,1841,-15.810000000000002,0,-0.05315290500000014,0,0,5,219,A6735F7E000005DB
1755699653.426716,304,1842,-15.719999999999999,0,-0.05353530000000006,0,0,6,250,B8735C7E000006FA
1755699653.436701,304,1843,-15.639999999999986,0,-0.05430008999999991,0,0,7,76,C873567E0000074C
1755699653.446717,304,1844,-15.590000000000003,0,-0.05672192499999973,0,0,8,23,D273437E00000817
1755699653.456747,304,1845,-15.550000000000011,0,-0.05710431999999965,0,0,9,102,DA73407E00000966
1755699653.466756,304,1846,-15.52000000000001,0,-0.05353530000000006,0,0,10,211,E0735C7E00000AD3
1755699653.476767,304,1847,-15.52000000000001,0,-0.05111346500000025,0,0,11,95,E0736F7E00000B5F
1755699653.486797,304,1848,-15.580000000000013,0,-0.04971134999999993,0,0,12,130,D4737A7E00000C82
1755699653.496866,304,1849,-15.639999999999986,0,-0.05149586000000017,0,0,13,18,C8736C7E00000D12
1755699653.506866,304,1850,-15.699999999999989,0,-0.05850643499999997,0,0,14,56,BC73357E00000E38
1755699653.516873,304,1851,-15.759999999999991,0,-0.05697685500000027,0,0,15,155,B073417E00000F9B
1755699653.52687,304,1852,-15.800000000000011,0,-0.05430008999999991,0,0,0,174,A873567E000000AE
1755699653.536867,304,1853,-15.840000000000003,0,-0.06131066499999971,0,0,1,227,A0731F7E000001E3
1755699653.546887,304,1854,-15.870000000000005,0,-0.06768391499999993,0,0,2,135,9A73ED7D00000287
1755699653.556888,304,1855,-15.900000000000006,0,-0.07074307500000021,0,0,3,195,9473D57D000003C3
1755699653.566902,304,1856,-15.930000000000007,0,-0.0708705399999996,0,0,4,43,8E73D47D0000042B
1755699653.576676,304,1857,-15.949999999999989,0,-0.07048814499999967,0,0,5,225,8A73D77D000005E1
1755699653.586667,304,1858,-15.960000000000008,0,-0.07227265499999991,0,0,6,132,8873C97D00000684
1755699653.596673,304,1859,-16.00999999999999,0,-0.07290998000000037,0,0,7,75,7E73C47D0000074B
1755699653.606671,304,1860,-16.03,0,-0.0727825150000001,0,0,8,243,7A73C57D000008F3
1755699653.616662,304,1861,-16.03,0,-0.07290998000000037,0,0,9,132,7A73C47D00000984
1755699653.626664,304,1862,-16.03,0,-0.07354730499999995,0,0,10,218,7A73BF7D00000ADA
1755699653.636664,304,1863,-16.05000000000001,0,-0.07112547000000013,0,0,11,138,7673D27D00000B8A
1755699653.646657,304,1864,-16.099999999999994,0,-0.06398743000000007,0,0,12,151,6C730A7E00000C97
1755699653.656652,304,1865,-16.080000000000013,0,-0.05850643499999997,0,0,13,219,7073357E00000DDB
1755699653.666678,304,1866,-16.00999999999999,0,-0.05595713499999988,0,0,14,143,7E73497E00000E8F
1755699653.676666,304,1867,-15.949999999999989,0,-0.05315290500000014,0,0,15,221,8A735F7E00000FDD
1755699653.686643,304,1868,-15.909999999999997,0,-0.05149586000000017,0,0,0,156,92736C7E0000009C
1755699653.696655,304,1869,-15.860000000000014,0,-0.05315290500000014,0,0,1,17,9C735F7E00000111
1755699653.706645,304,1870,-15.75,0,-0.05251557999999967,0,0,2,190,B273647E000002BE
1755699653.716653,304,1871,-15.650000000000006,0,-0.04652472500000027,0,0,3,90,C673937E0000035A
1755699653.726673,304,1872,-15.580000000000013,0,-0.04231838000000021,0,0,4,192,D473B47E000004C0
1755699653.736674,304,1873,-15.490000000000009,0,-0.04219091499999994,0,0,5,219,E673B57E000005DB
1755699653.746687,304,1874,-15.449999999999989,0,-0.03951414999999958,0,0,6,226,EE73CA7E000006E2
1755699653.756708,304,1875,-15.379999999999995,0,-0.03569020000000034,0,0,7,233,FC73E87E000007E9
1755699653.766718,304,1876,-15.310000000000002,0,-0.03135639000000001,0,0,8,211,0A740A7F000008D3
1755699653.776734,304,1877,-15.310000000000002,0,-0.021796515000000127,0,0,9,195,0A74557F000009C3
1755699653.786767,304,1878,-15.319999999999993,0,-0.016315520000000028,0,0,10,211,0874807F00000AD3
1755699653.796774,304,1879,-15.300000000000011,0,-0.016188054999999757,0,0,11,205,0C74817F00000BCD
1755699653.806782,304,1880,-15.289999999999992,0,-0.019757075000000235,0,0,12,236,0E74657F00000CEC
1755699653.816799,304,1881,-15.300000000000011,0,-0.025492999999999988,0,0,13,146,0C74387F00000D92
1755699653.826871,304,1882,-15.330000000000013,0,-0.02676765000000003,0,0,14,82,06742E7F00000E52
1755699653.836873,304,1883,-15.330000000000013,0,-0.028679624999999653,0,0,15,10,06741F7F00000F0A
1755699653.846874,304,1884,-15.280000000000001,0,-0.033395829999999904,0,0,0,228,1074FA7E000000E4
1755699653.856868,304,1885,-15.22999999999999,0,-0.037347245000000306,0,0,1,58,1A74DB7E0000013A
1755699653.86662,304,1886,-15.210000000000008,0,-0.03951414999999958,0,0,2,240,1E74CA7E000002F0
1755699653.876607,304,1887,-15.169999999999987,0,-0.040788799999999625,0,0,3,74,2674C07E0000034A
1755699653.886605,304,1888,-15.139999999999986,0,-0.04219091499999994,0,0,4,30,2C74B57E0000041E
1755699653.896604,304,1889,-15.120000000000005,0,-0.044485285000000374,0,0,5,142,3074A37E0000058E
1755699653.906618,304,1890,-15.090000000000003,0,-0.04932895500000001,0,0,6,62,36747D7E0000063E
1755699653.916598,304,1891,-15.069999999999993,0,-0.05315290500000014,0,0,7,141,3A745F7E0000078D
1755699653.926592,304,1892,-15.060000000000002,0,-0.05149586000000017,0,0,8,116,3C746C7E00000874
1755699653.936592,304,1893,-15.060000000000002,0,-0.0513683949999999,0,0,9,3,3C746D7E00000903
1755699653.946591,304,1894,-15.039999999999992,0,-0.0513683949999999,0,0,10,151,40746D7E00000A97
1755699653.956591,304,1895,-14.97999999999999,0,-0.04869163000000043,0,0,11,48,4C74827E00000B30
1755699653.966609,304,1896,-14.939999999999998,0,-0.048181770000000235,0,0,12,189,5474867E00000CBD
1755699653.976585,304,1897,-14.909999999999997,0,-0.04614233000000034,0,0,13,79,5A74967E00000D4F
1755699653.986592,304,1898,-14.849999999999994,0,-0.041681054999999745,0,0,14,184,6674B97E00000EB8
1755699653.996575,304,1899,-14.800000000000011,0,-0.041935985000000287,0,0,15,217,7074B77E00000FD9
1755699654.006584,304,1900,-14.72999999999999,0,-0.04308317000000006,0,0,0,144,7E74AE7E00000090
1755699654.016604,304,1901,-14.669999999999987,0,-0.041935985000000287,0,0,1,190,8A74B77E000001BE
1755699654.026616,304,1902,-14.639999999999986,0,-0.04372049499999964,0,0,2,176,9074A97E000002B0
1755699654.03662,304,1903,-14.610000000000014,0,-0.04333809999999971,0,0,3,161,9674AC7E000003A1
1755699654.046642,304,1904,-14.569999999999993,0,-0.03874935999999973,0,0,4,82,9E74D07E00000452
1755699654.056733,304,1905,-14.509999999999991,0,-0.038112035000000155,0,0,5,47,AA74D57E0000052F
1755699654.066666,304,1906,-14.469999999999999,0,-0.04053386999999997,0,0,6,134,B274C27E00000686
1755699654.076674,304,1907,-14.439999999999998,0,-0.03951414999999958,0,0,7,132,B874CA7E00000784
1755699654.086709,304,1908,-14.409999999999997,0,-0.037092314999999765,0,0,8,9,BE74DD7E00000809
1755699654.096719,304,1909,-14.330000000000013,0,-0.03874935999999973,0,0,9,180,CE74D07E000009B4
1755699654.10673,304,1910,-14.22999999999999,0,-0.04295570499999979,0,0,10,139,E274AF7E00000A8B
1755699654.116748,304,1911,-14.159999999999997,0,-0.046397259999999996,0,0,11,115,F074947E00000B73
1755699654.12676,304,1912,-14.099999999999994,0,-0.04792683999999969,0,0,12,183,FC74887E00000CB7
1755699654.13677,304,1913,-14.009999999999991,0,-0.04767191000000004,0,0,13,43,0E758A7E00000D2B
1755699654.14679,304,1914,-13.900000000000006,0,-0.04652472500000027,0,0,14,248,2475937E00000EF8
1755699654.156549,304,1915,-13.800000000000011,0,-0.047289515000000115,0,0,15,31,38758D7E00000F1F
1755699654.16655,304,1916,-13.680000000000007,0,-0.045377539999999605,0,0,0,67,50759C7E00000043
1755699654.176549,304,1917,-13.569999999999993,0,-0.04410288999999956,0,0,1,215,6675A67E000001D7
1755699654.18654,304,1918,-13.469999999999999,0,-0.04397542500000018,0,0,2,152,7A75A77E00000298
1755699654.19654,304,1919,-13.379999999999995,0,-0.04219091499999994,0,0,3,197,8C75B57E000003C5
1755699654.206542,304,1920,-13.310000000000002,0,-0.041935985000000287,0,0,4,40,9A75B77E00000428
1755699654.216527,304,1921,-13.22999999999999,0,-0.037092314999999765,0,0,5,30,AA75DD7E0000051E
1755699654.22653,304,1922,-13.199999999999989,0,-0.030081739999999968,0,0,6,212,B075147F000006D4
1755699654.236539,304,1923,-13.159999999999997,0,-0.02931695000000012,0,0,7,13,B8751A7F0000070D
1755699654.246525,304,1924,-13.090000000000003,0,-0.02829722999999973,0,0,8,231,C675227F000008E7
1755699654.25652,304,1925,-13.080000000000013,0,-0.024473279999999598,0,0,9,113,C875407F00000971
1755699654.266538,304,1926,-13.090000000000003,0,-0.021541584999999586,0,0,10,178,C675577F00000AB2
1755699654.276527,304,1927,-13.099999999999994,0,-0.019502144999999693,0,0,11,58,C475677F00000B3A
1755699654.286519,304,1928,-13.090000000000003,0,-0.019757075000000235,0,0,12,7,C675657F00000C07
1755699654.296539,304,1929,-13.069999999999993,0,-0.022688770000000247,0,0,13,169,CA754E7F00000DA9
1755699654.306561,304,1930,-13.069999999999993,0,-0.020776794999999737,0,0,14,222,CA755D7F00000EDE
1755699654.316568,304,1931,-13.060000000000002,0,-0.019757075000000235,0,0,15,72,CC75657F00000F48
1755699654.326596,304,1932,-13.0,0,-0.023326094999999825,0,0,0,32,D875497F00000020
1755699654.336619,304,1933,-12.939999999999998,0,-0.02472821000000014,0,0,1,235,E4753E7F000001EB
1755699654.34662,304,1934,-12.919999999999987,0,-0.025875394999999912,0,0,2,190,E875357F000002BE
1755699654.35662,304,1935,-12.939999999999998,0,-0.026385255000000107,0,0,3,173,E475317F000003AD
1755699654.366649,304,1936,-12.949999999999989,0,-0.026512720000000378,0,0,4,71,E275307F00000447
1755699654.376651,304,1937,-12.919999999999987,0,-0.027914834999999805,0,0,5,3,E875257F00000503
1755699654.386674,304,1938,-12.860000000000014,0,-0.02753243999999988,0,0,6,142,F475287F0000068E
1755699654.39669,304,1939,-12.810000000000002,0,-0.028679624999999653,0,0,7,223,FE751F7F000007DF
1755699654.406701,304,1940,-12.75,0,-0.03314090000000025,0,0,8,48,0A76FC7E00000830
1755699654.416716,304,1941,-12.659999999999997,0,-0.036327524999999916,0,0,9,213,1C76E37E000009D5
