timestamp,can_id,message_count,longitudinal_accel_g,longitudinal_accel_status,imu_reset_status,temperature_c,temperature_status,yrs_type,msg_count,crc,raw_data_hex
1755699671.973788,320,3698,-0.01478594000000033,0,0,42,0,2,5,203,8C7F006E200005CB
1755699671.983872,320,3699,-0.006755645000000143,0,0,42,0,2,6,188,CB7F006E200006BC
1755699672.00387,320,3701,-0.0012746500000000438,0,0,42,0,2,8,42,F67F006E2000082A
1755699672.013766,320,3702,-0.005735924999999753,0,0,42,0,2,9,108,D37F006E2000096C
1755699672.023796,320,3703,-0.006118319999999677,0,0,42,0,2,10,172,D07F006E20000AAC
1755699672.033782,320,3704,-0.0031866249999996654,0,0,42,0,2,11,233,E77F006E20000BE9
1755699672.043871,320,3705,-0.0012746500000000438,0,0,42,0,2,12,94,F67F006E20000C5E
1755699672.053674,320,3706,-0.0003823949999999243,0,0,42,0,2,13,118,FD7F006E20000D76
1755699672.273642,320,3728,-0.0012746500000000438,0,0,42,0,2,3,229,F67F006E200003E5
1755699672.473693,320,3748,-0.001784510000000239,0,0,42,0,2,7,248,F27F006E200007F8
1755699672.483866,320,3749,-0.006373250000000219,0,0,42,0,2,8,46,CE7F006E2000082E
1755699672.493718,320,3750,-0.001784510000000239,0,0,42,0,2,9,94,F27F006E2000095E
1755699672.533868,320,3754,-0.0007647899999998486,0,0,42,0,2,13,248,FA7F006E20000DF8
1755699672.843616,320,3785,-0.0021669050000001633,0,0,42,0,2,12,104,EF7F006E20000C68
1755699672.853597,320,3786,-0.005735924999999753,0,0,42,0,2,13,24,D37F006E20000D18
1755699672.863604,320,3787,-0.00012746500000027083,0,0,42,0,2,14,235,FF7F006E20000EEB
1755699672.903616,320,3791,-0.0007647899999998486,0,0,42,0,2,2,67,FA7F006E20000243
1755699673.143618,320,3815,-0.007902829999999916,0,0,42,0,2,10,175,C27F006E20000AAF
1755699673.153583,320,3816,-0.009687340000000155,0,0,42,0,2,11,105,B47F006E20000B69
1755699673.163641,320,3817,-0.006755645000000143,0,0,42,0,2,12,110,CB7F006E20000C6E
1755699673.173661,320,3818,-0.0036964849999998606,0,0,42,0,2,13,206,E37F006E20000DCE
1755699673.183627,320,3819,-0.002294370000000434,0,0,42,0,2,14,15,EE7F006E20000E0F
1755699673.193616,320,3820,-0.004716205000000251,0,0,42,0,2,15,240,DB7F006E20000FF0
1755699673.203647,320,3821,-0.008922550000000307,0,0,42,0,2,0,167,BA7F006E200000A7
1755699673.213617,320,3822,-0.010324664999999733,0,0,42,0,2,1,55,AF7F006E20000137
1755699673.223616,320,3823,-0.009687340000000155,0,0,42,0,2,2,156,B47F006E2000029C
1755699673.23354,320,3824,-0.011344385000000123,0,0,42,0,2,3,223,A77F006E200003DF
1755699673.243628,320,3825,-0.011344385000000123,0,0,42,0,2,4,140,A77F006E2000048C
1755699673.253628,320,3826,-0.00815775999999957,0,0,42,0,2,5,174,C07F006E200005AE
1755699673.263615,320,3827,-0.007902829999999916,0,0,42,0,2,6,51,C27F006E20000633
1755699673.273616,320,3828,-0.011089454999999582,0,0,42,0,2,7,170,A97F006E200007AA
1755699673.283629,320,3829,-0.012109174999999972,0,0,42,0,2,8,195,A17F006E200008C3
1755699673.29367,320,3830,-0.012746500000000438,0,0,42,0,2,9,238,9C7F006E200009EE
1755699673.303618,320,3831,-0.011599314999999777,0,0,42,0,2,10,144,A57F006E20000A90
1755699673.313616,320,3832,-0.0077753649999996455,0,0,42,0,2,11,239,C37F006E20000BEF
1755699673.323654,320,3833,-0.0036964849999998606,0,0,42,0,2,12,211,E37F006E20000CD3
1755699673.503401,320,3851,-0.0005098600000001952,0,0,42,0,2,14,12,FC7F006E20000E0C
1755699673.513434,320,3852,-0.0026767650000003584,0,0,42,0,2,15,38,EB7F006E20000F26
1755699673.523406,320,3853,-0.0035690199999995897,0,0,42,0,2,0,193,E47F006E200000C1
1755699673.533558,320,3854,-0.0026767650000003584,0,0,42,0,2,1,128,EB7F006E20000180
1755699673.543391,320,3855,-0.0008922550000001195,0,0,42,0,2,2,164,F97F006E200002A4
1755699673.583389,320,3859,-0.0007647899999998486,0,0,42,0,2,6,55,FA7F006E20000637
1755699673.593582,320,3860,-0.001147184999999773,0,0,42,0,2,7,204,F77F006E200007CC
1755699673.603642,320,3861,-0.0008922550000001195,0,0,42,0,2,8,118,F97F006E20000876
1755699673.623626,320,3863,-0.0019119749999996216,0,0,42,0,2,10,158,F17F006E20000A9E
1755699673.743398,320,3875,-0.001784510000000239,0,0,42,0,2,6,229,F27F006E200006E5
1755699673.753401,320,3876,-0.0005098600000001952,0,0,42,0,2,7,249,FC7F006E200007F9
1755699673.843428,320,3885,-0.0005098600000001952,0,0,42,0,2,0,170,FC7F006E200000AA
1755699673.853333,320,3886,-0.003951415000000402,0,0,42,0,2,1,232,E17F006E200001E8
1755699673.863427,320,3887,-0.002294370000000434,0,0,42,0,2,2,147,EE7F006E20000293
1755699673.913629,320,3892,-0.0005098600000001952,0,0,42,0,2,7,249,FC7F006E200007F9
1755699673.923426,320,3893,-0.0008922550000001195,0,0,42,0,2,8,118,F97F006E20000876
1755699674.033408,320,3904,-0.0012746500000000438,0,0,42,0,2,3,229,F67F006E200003E5
1755699674.043435,320,3905,-0.0007647899999998486,0,0,42,0,2,4,13,FA7F006E2000040D
1755699674.493402,320,3950,-0.001147184999999773,0,0,42,0,2,1,130,F77F006E20000182
1755699674.503436,320,3951,-0.0012746500000000438,0,0,42,0,2,2,248,F67F006E200002F8
1755699675.283026,320,4029,-0.0019119749999996216,0,0,42,0,2,0,76,F17F006E2000004C
1755699675.29313,320,4030,-0.004971134999999904,0,0,42,0,2,1,236,D97F006E200001EC
1755699675.303014,320,4031,-0.006373250000000219,0,0,42,0,2,2,252,CE7F006E200002FC
1755699675.313152,320,4032,-0.002931695000000012,0,0,42,0,2,3,0,E97F006E20000300
1755699675.323258,320,4033,-0.0005098600000001952,0,0,42,0,2,4,222,FC7F006E200004DE
1755699675.333184,320,4034,-0.00458873999999998,0,0,42,0,2,5,172,DC7F006E200005AC
1755699675.343248,320,4035,-0.007392969999999721,0,0,42,0,2,6,90,C67F006E2000065A
1755699675.353216,320,4036,-0.00815775999999957,0,0,42,0,2,7,148,C07F006E20000794
1755699675.363253,320,4037,-0.0054809950000000995,0,0,42,0,2,8,162,D57F006E200008A2
1755699675.643036,320,4065,-0.001784510000000239,0,0,42,0,2,4,223,F27F006E200004DF
1755699675.732994,320,4074,-0.004971134999999904,0,0,42,0,2,13,112,D97F006E20000D70
1755699675.74304,320,4075,-0.005990855000000295,0,0,42,0,2,14,133,D17F006E20000E85
1755699675.893054,320,4090,-0.0007647899999998486,0,0,42,0,2,13,248,FA7F006E20000DF8
1755699675.903068,320,4091,-0.005353529999999829,0,0,42,0,2,14,11,D67F006E20000E0B
1755699675.912924,320,4092,-0.007138040000000068,0,0,42,0,2,15,174,C87F006E20000FAE
1755699675.923069,320,4093,-0.0025493000000000876,0,0,42,0,2,0,19,EC7F006E20000013
1755699675.952978,320,4096,-0.0012746500000000438,0,0,42,0,2,3,229,F67F006E200003E5
1755699675.96307,320,4097,-0.005990855000000295,0,0,42,0,2,4,87,D17F006E20000457
1755699675.973151,320,4098,-0.007902829999999916,0,0,42,0,2,5,20,C27F006E20000514
1755699675.983062,320,4099,-0.00458873999999998,0,0,42,0,2,6,139,DC7F006E2000068B
1755699675.993164,320,4100,-0.0007647899999998486,0,0,42,0,2,7,42,FA7F006E2000072A
1755699676.003049,320,4101,-0.0005098600000001952,0,0,42,0,2,8,66,FC7F006E20000842
1755699676.012885,320,4102,-0.0035690199999995897,0,0,42,0,2,9,52,E47F006E20000934
1755699676.022907,320,4103,-0.007138040000000068,0,0,42,0,2,10,199,C87F006E20000AC7
1755699676.033003,320,4104,-0.005990855000000295,0,0,42,0,2,11,236,D17F006E20000BEC
1755699676.042887,320,4105,-0.0026767650000003584,0,0,42,0,2,12,1,EB7F006E20000C01
1755699676.16289,320,4117,-0.0019119749999996216,0,0,42,0,2,8,164,F17F006E200008A4
1755699676.172873,320,4118,-0.0019119749999996216,0,0,42,0,2,9,185,F17F006E200009B9
1755699676.182893,320,4119,-0.001784510000000239,0,0,42,0,2,10,121,F27F006E20000A79
1755699676.192934,320,4120,-0.0007647899999998486,0,0,42,0,2,11,182,FA7F006E20000BB6
1755699676.202888,320,4121,-0.0005098600000001952,0,0,42,0,2,12,54,FC7F006E20000C36
1755699676.213061,320,4122,-0.00012746500000027083,0,0,42,0,2,13,204,FF7F006E20000DCC
1755699676.222907,320,4123,-0.001784510000000239,0,0,42,0,2,14,13,F27F006E20000E0D
1755699676.233138,320,4124,-0.00458873999999998,0,0,42,0,2,15,126,DC7F006E20000F7E
1755699676.243083,320,4125,-0.005735924999999753,0,0,42,0,2,0,153,D37F006E20000099
1755699676.253116,320,4126,-0.0077753649999996455,0,0,42,0,2,1,61,C37F006E2000013D
1755699676.26308,320,4127,-0.007138040000000068,0,0,42,0,2,2,47,C87F006E2000022F
1755699676.273142,320,4128,-0.005990855000000295,0,0,42,0,2,3,4,D17F006E20000304
1755699676.283077,320,4129,-0.004971134999999904,0,0,42,0,2,4,133,D97F006E20000485
1755699676.292951,320,4130,-0.0033140899999999363,0,0,42,0,2,5,18,E67F006E20000512
1755699676.322893,320,4133,-0.0005098600000001952,0,0,42,0,2,8,66,FC7F006E20000842
1755699676.332951,320,4134,-0.0031866249999996654,0,0,42,0,2,9,211,E77F006E200009D3
1755699676.342887,320,4135,-0.002931695000000012,0,0,42,0,2,10,245,E97F006E20000AF5
1755699676.352952,320,4136,-0.001147184999999773,0,0,42,0,2,11,80,F77F006E20000B50
1755699676.382893,320,4139,-0.004333810000000327,0,0,42,0,2,14,217,DE7F006E20000ED9
1755699676.392866,320,4140,-0.005098600000000175,0,0,42,0,2,15,23,D87F006E20000F17
1755699676.432741,320,4144,-0.0021669050000001633,0,0,42,0,2,3,211,EF7F006E200003D3
1755699676.442922,320,4145,-0.0015295799999996973,0,0,42,0,2,4,12,F47F006E2000040C
1755699676.462909,320,4147,-0.00012746500000027083,0,0,42,0,2,6,3,FF7F006E20000603
1755699676.512945,320,4152,-0.0015295799999996973,0,0,42,0,2,11,183,F47F006E20000BB7
1755699676.52292,320,4153,-0.003951415000000402,0,0,42,0,2,12,105,E17F006E20000C69
1755699676.532972,320,4154,-0.004078879999999785,0,0,42,0,2,13,41,E07F006E20000D29
1755699676.542909,320,4155,-0.005735924999999753,0,0,42,0,2,14,63,D37F006E20000E3F
1755699676.552894,320,4156,-0.0077753649999996455,0,0,42,0,2,15,155,C37F006E20000F9B
1755699676.562904,320,4157,-0.007138040000000068,0,0,42,0,2,0,21,C87F006E20000015
1755699676.572917,320,4158,-0.005098600000000175,0,0,42,0,2,1,177,D87F006E200001B1
1755699676.622911,320,4163,-0.0007647899999998486,0,0,42,0,2,6,55,FA7F006E20000637
1755699676.7027,320,4171,-0.0007647899999998486,0,0,42,0,2,14,223,FA7F006E20000EDF
1755699676.742908,320,4175,-0.00012746500000027083,0,0,42,0,2,2,119,FF7F006E20000277
1755699676.752917,320,4176,-0.0003823949999999243,0,0,42,0,2,3,208,FD7F006E200003D0
1755699676.76291,320,4177,-0.0025493000000000876,0,0,42,0,2,4,103,EC7F006E20000467
1755699676.77293,320,4178,-0.005098600000000175,0,0,42,0,2,5,197,D87F006E200005C5
1755699676.782927,320,4179,-0.0054809950000000995,0,0,42,0,2,6,4,D57F006E20000604
1755699676.792967,320,4180,-0.00828522499999984,0,0,42,0,2,7,192,BF7F006E200007C0
1755699676.802904,320,4181,-0.012746500000000438,0,0,42,0,2,8,243,9C7F006E200008F3
1755699676.812972,320,4182,-0.013511290000000287,0,0,42,0,2,9,134,967F006E20000986
1755699676.822916,320,4183,-0.01019720000000035,0,0,42,0,2,10,29,B07F006E20000A1D
1755699676.832911,320,4184,-0.002931695000000012,0,0,42,0,2,11,232,E97F006E20000BE8
1755699676.962691,320,4197,-0.001147184999999773,0,0,42,0,2,8,119,F77F006E20000877
1755699677.012794,320,4202,-0.0008922550000001195,0,0,42,0,2,13,31,F97F006E20000D1F
1755699677.132927,320,4214,-0.002294370000000434,0,0,42,0,2,9,92,EE7F006E2000095C
1755699677.142913,320,4215,-0.00012746500000027083,0,0,42,0,2,10,159,FF7F006E20000A9F
1755699677.192626,320,4220,-0.0005098600000001952,0,0,42,0,2,15,17,FC7F006E20000F11
1755699677.202717,320,4221,-0.001784510000000239,0,0,42,0,2,0,171,F27F006E200000AB
1755699677.242715,320,4225,-0.0015295799999996973,0,0,42,0,2,4,12,F47F006E2000040C
1755699677.252757,320,4226,-0.004078879999999785,0,0,42,0,2,5,193,E07F006E200005C1
1755699677.262716,320,4227,-0.0012746500000000438,0,0,42,0,2,6,140,F67F006E2000068C
1755699677.302721,320,4231,-0.0005098600000001952,0,0,42,0,2,10,120,FC7F006E20000A78
1755699677.412696,320,4242,-0.003951415000000402,0,0,42,0,2,5,156,E17F006E2000059C
1755699677.422721,320,4243,-0.0019119749999996216,0,0,42,0,2,6,2,F17F006E20000602
1755699677.432872,320,4244,-0.00012746500000027083,0,0,42,0,2,7,30,FF7F006E2000071E
1755699677.482719,320,4249,-0.001784510000000239,0,0,42,0,2,12,55,F27F006E20000C37
1755699677.492722,320,4250,-0.002931695000000012,0,0,42,0,2,13,166,E97F006E20000DA6
1755699677.542491,320,4255,-0.002931695000000012,0,0,42,0,2,2,29,E97F006E2000021D
1755699677.552501,320,4256,-0.002294370000000434,0,0,42,0,2,3,142,EE7F006E2000038E
1755699677.562502,320,4257,-0.0019119749999996216,0,0,42,0,2,4,56,F17F006E20000438
1755699677.572682,320,4258,-0.0025493000000000876,0,0,42,0,2,5,122,EC7F006E2000057A
1755699677.582491,320,4259,-0.005098600000000175,0,0,42,0,2,6,226,D87F006E200006E2
1755699677.592591,320,4260,-0.003951415000000402,0,0,42,0,2,7,166,E17F006E200007A6
1755699677.60249,320,4261,-0.0003823949999999243,0,0,42,0,2,8,31,FD7F006E2000081F
1755699677.612494,320,4262,-0.0005098600000001952,0,0,42,0,2,9,95,FC7F006E2000095F
1755699677.622736,320,4263,-0.004333810000000327,0,0,42,0,2,10,173,DE7F006E20000AAD
1755699677.632513,320,4264,-0.009304945000000231,0,0,42,0,2,11,142,B77F006E20000B8E
1755699677.642743,320,4265,-0.012746500000000438,0,0,42,0,2,12,135,9C7F006E20000C87
1755699677.652693,320,4266,-0.010579595000000275,0,0,42,0,2,13,17,AD7F006E20000D11
1755699677.662698,320,4267,-0.005098600000000175,0,0,42,0,2,14,10,D87F006E20000E0A
1755699677.672707,320,4268,-0.004716205000000251,0,0,42,0,2,15,240,DB7F006E20000FF0
1755699677.682685,320,4269,-0.004971134999999904,0,0,42,0,2,0,241,D97F006E200000F1
1755699677.692628,320,4270,-0.004078879999999785,0,0,42,0,2,1,181,E07F006E200001B5
1755699677.70274,320,4271,-0.004971134999999904,0,0,42,0,2,2,203,D97F006E200002CB
1755699677.712744,320,4272,-0.0077753649999996455,0,0,42,0,2,3,7,C37F006E20000307
1755699677.722727,320,4273,-0.01478594000000033,0,0,42,0,2,4,214,8C7F006E200004D6
1755699677.732722,320,4274,-0.015933125000000103,0,0,42,0,2,5,151,837F006E20000597
1755699677.742514,320,4275,-0.012491569999999896,0,0,42,0,2,6,239,9E7F006E200006EF
1755699677.752472,320,4276,-0.011344385000000123,0,0,42,0,2,7,171,A77F006E200007AB
1755699677.7625,320,4277,-0.008922550000000307,0,0,42,0,2,8,79,BA7F006E2000084F
1755699677.772651,320,4278,-0.006118319999999677,0,0,42,0,2,9,139,D07F006E2000098B
1755699677.7825,320,4279,-0.005990855000000295,0,0,42,0,2,10,241,D17F006E20000AF1
1755699677.792603,320,4280,-0.006373250000000219,0,0,42,0,2,11,9,CE7F006E20000B09
1755699677.802507,320,4281,-0.009304945000000231,0,0,42,0,2,12,221,B77F006E20000CDD
1755699677.812433,320,4282,-0.016315520000000028,0,0,42,0,2,13,152,807F006E20000D98
1755699677.822516,320,4283,-0.018737354999999845,0,0,42,0,2,14,73,6D7F006E20000E49
1755699677.832513,320,4284,-0.012746500000000438,0,0,42,0,2,15,160,9C7F006E20000FA0
1755699677.842516,320,4285,-0.0026767650000003584,0,0,42,0,2,0,157,EB7F006E2000009D
1755699677.862514,320,4287,-0.0026767650000003584,0,0,42,0,2,2,167,EB7F006E200002A7
1755699677.872423,320,4288,-0.009304945000000231,0,0,42,0,2,3,102,B77F006E20000366
1755699677.882515,320,4289,-0.006500714999999602,0,0,42,0,2,4,85,CD7F006E20000455
1755699677.922516,320,4293,-0.005735924999999753,0,0,42,0,2,8,113,D37F006E20000871
1755699677.93249,320,4294,-0.006118319999999677,0,0,42,0,2,9,139,D07F006E2000098B
1755699677.942507,320,4295,-0.001784510000000239,0,0,42,0,2,10,121,F27F006E20000A79
1755699677.972648,320,4298,-0.0026767650000003584,0,0,42,0,2,13,28,EB7F006E20000D1C
1755699677.982743,320,4299,-0.0026767650000003584,0,0,42,0,2,14,59,EB7F006E20000E3B
1755699678.002743,320,4301,-0.0021669050000001633,0,0,42,0,2,0,244,EF7F006E200000F4
1755699678.012741,320,4302,-0.014531009999999789,0,0,42,0,2,1,5,8E7F006E20000105
1755699678.022756,320,4303,-0.02472821000000014,0,0,42,0,2,2,85,3E7F006E20000255
1755699678.032491,320,4304,-0.024473279999999598,0,0,42,0,2,3,65,407F006E20000341
1755699678.042516,320,4305,-0.024345815000000215,0,0,42,0,2,4,79,417F006E2000044F
1755699678.052466,320,4306,-0.024090884999999673,0,0,42,0,2,5,232,437F006E200005E8
1755699678.062516,320,4307,-0.021286654999999932,0,0,42,0,2,6,30,597F006E2000061E
1755699678.072526,320,4308,-0.01759017000000007,0,0,42,0,2,7,48,767F006E20000730
1755699678.082521,320,4309,-0.012746500000000438,0,0,42,0,2,8,243,9C7F006E200008F3
1755699678.092491,320,4310,-0.015933125000000103,0,0,42,0,2,9,11,837F006E2000090B
1755699678.102526,320,4311,-0.021923980000000398,0,0,42,0,2,10,100,547F006E20000A64
1755699678.112441,320,4312,-0.02115918999999966,0,0,42,0,2,11,120,5A7F006E20000B78
1755699678.12254,320,4313,-0.016697914999999952,0,0,42,0,2,12,202,7D7F006E20000CCA
1755699678.132491,320,4314,-0.013511290000000287,0,0,42,0,2,13,242,967F006E20000DF2
1755699678.142536,320,4315,-0.010579595000000275,0,0,42,0,2,14,54,AD7F006E20000E36
1755699678.152478,320,4316,-0.010324664999999733,0,0,42,0,2,15,145,AF7F006E20000F91
1755699678.162524,320,4317,-0.014913404999999713,0,0,42,0,2,0,44,8B7F006E2000002C
1755699678.17258,320,4318,-0.019502144999999693,0,0,42,0,2,1,154,677F006E2000019A
1755699678.182523,320,4319,-0.021923980000000398,0,0,42,0,2,2,140,547F006E2000028C
1755699678.192504,320,4320,-0.02115918999999966,0,0,42,0,2,3,144,5A7F006E20000390
1755699678.202525,320,4321,-0.01376621999999994,0,0,42,0,2,4,189,947F006E200004BD
1755699678.212419,320,4322,-0.00828522499999984,0,0,42,0,2,5,250,BF7F006E200005FA
1755699678.222535,320,4323,-0.01019720000000035,0,0,42,0,2,6,129,B07F006E20000681
1755699678.232571,320,4324,-0.012491569999999896,0,0,42,0,2,7,242,9E7F006E200007F2
1755699678.242543,320,4325,-0.012746500000000438,0,0,42,0,2,8,243,9C7F006E200008F3
1755699678.252472,320,4326,-0.009942269999999809,0,0,42,0,2,9,128,B27F006E20000980
1755699678.262522,320,4327,-0.005990855000000295,0,0,42,0,2,10,241,D17F006E20000AF1
1755699678.272567,320,4328,-0.005353529999999829,0,0,42,0,2,11,98,D67F006E20000B62
1755699678.282578,320,4329,-0.01019720000000035,0,0,42,0,2,12,83,B07F006E20000C53
1755699678.292741,320,4330,-0.017080309999999876,0,0,42,0,2,13,89,7A7F006E20000D59
1755699678.302766,320,4331,-0.023326094999999825,0,0,42,0,2,14,79,497F006E20000E4F
1755699678.312491,320,4332,-0.023326094999999825,0,0,42,0,2,15,82,497F006E20000F52
1755699678.322544,320,4333,-0.013893685000000211,0,0,42,0,2,0,71,937F006E20000047
1755699678.332311,320,4334,-0.005735924999999753,0,0,42,0,2,1,132,D37F006E20000184
1755699678.342535,320,4335,-0.0033140899999999363,0,0,42,0,2,2,65,E67F006E20000241
1755699678.352472,320,4336,-0.008540155000000382,0,0,42,0,2,3,14,BD7F006E2000030E
1755699678.362536,320,4337,-0.014276080000000135,0,0,42,0,2,4,212,907F006E200004D4
1755699678.372398,320,4338,-0.01287396499999982,0,0,42,0,2,5,252,9B7F006E200005FC
1755699678.382536,320,4339,-0.010961990000000199,0,0,42,0,2,6,80,AA7F006E20000650
1755699678.392482,320,4340,-0.010579595000000275,0,0,42,0,2,7,195,AD7F006E200007C3
1755699678.402538,320,4341,-0.013128895000000362,0,0,42,0,2,8,199,997F006E200008C7
1755699678.412501,320,4342,-0.018992285000000386,0,0,42,0,2,9,201,6B7F006E200009C9
1755699678.422294,320,4343,-0.021796515000000127,0,0,42,0,2,10,57,557F006E20000A39
1755699678.432295,320,4344,-0.01657044999999968,0,0,42,0,2,11,126,7E7F006E20000B7E
1755699678.442298,320,4345,-0.006373250000000219,0,0,42,0,2,12,90,CE7F006E20000C5A
1755699678.452494,320,4346,-0.001784510000000239,0,0,42,0,2,13,42,F27F006E20000D2A
1755699678.462298,320,4347,-0.003951415000000402,0,0,42,0,2,14,83,E17F006E20000E53
1755699678.472445,320,4348,-0.00815775999999957,0,0,42,0,2,15,124,C07F006E20000F7C
1755699678.482542,320,4349,-0.005098600000000175,0,0,42,0,2,0,172,D87F006E200000AC
1755699678.522554,320,4353,-0.005735924999999753,0,0,42,0,2,4,237,D37F006E200004ED
1755699678.532402,320,4354,-0.014913404999999713,0,0,42,0,2,5,69,8B7F006E20000545
1755699678.542561,320,4355,-0.020904260000000008,0,0,42,0,2,6,42,5C7F006E2000062A
1755699678.552443,320,4356,-0.020904260000000008,0,0,42,0,2,7,55,5C7F006E20000737
1755699678.562536,320,4357,-0.01657044999999968,0,0,42,0,2,8,89,7E7F006E20000859
1755699678.572491,320,4358,-0.010707059999999657,0,0,42,0,2,9,56,AC7F006E20000938
1755699678.58255,320,4359,-0.008540155000000382,0,0,42,0,2,10,251,BD7F006E20000AFB
1755699678.592477,320,4360,-0.010579595000000275,0,0,42,0,2,11,95,AD7F006E20000B5F
1755699678.602316,320,4361,-0.013511290000000287,0,0,42,0,2,12,239,967F006E20000CEF
1755699678.61242,320,4362,-0.014531009999999789,0,0,42,0,2,13,153,8E7F006E20000D99
1755699678.622314,320,4363,-0.011599314999999777,0,0,42,0,2,14,228,A57F006E20000EE4
1755699678.632535,320,4364,-0.011726780000000048,0,0,42,0,2,15,164,A47F006E20000FA4
1755699678.642325,320,4365,-0.017080309999999876,0,0,42,0,2,0,216,7A7F006E200000D8
1755699678.652468,320,4366,-0.021286654999999932,0,0,42,0,2,1,77,597F006E2000014D
1755699678.662314,320,4367,-0.01937468000000031,0,0,42,0,2,2,225,687F006E200002E1
1755699678.672399,320,4368,-0.01478594000000033,0,0,42,0,2,3,133,8C7F006E20000385
1755699678.68231,320,4369,-0.013511290000000287,0,0,42,0,2,4,7,967F006E20000407
1755699678.69247,320,4370,-0.015295799999999637,0,0,42,0,2,5,162,887F006E200005A2
1755699678.702298,320,4371,-0.01478594000000033,0,0,42,0,2,6,236,8C7F006E200006EC
1755699678.712458,320,4372,-0.013128895000000362,0,0,42,0,2,7,124,997F006E2000077C
1755699678.722324,320,4373,-0.012364104999999626,0,0,42,0,2,8,20,9F7F006E20000814
1755699678.732275,320,4374,-0.011726780000000048,0,0,42,0,2,9,234,A47F006E200009EA
1755699678.742321,320,4375,-0.006755645000000143,0,0,42,0,2,10,32,CB7F006E20000A20
1755699678.752436,320,4376,-0.0008922550000001195,0,0,42,0,2,11,81,F97F006E20000B51
1755699678.762315,320,4377,-0.0003823949999999243,0,0,42,0,2,12,107,FD7F006E20000C6B
1755699678.772466,320,4378,-0.002931695000000012,0,0,42,0,2,13,166,E97F006E20000DA6
1755699678.782318,320,4379,-0.0025493000000000876,0,0,42,0,2,14,181,EC7F006E20000EB5
1755699678.812317,320,4382,-0.0031866249999996654,0,0,42,0,2,1,59,E77F006E2000013B
1755699678.82257,320,4383,-0.004971134999999904,0,0,42,0,2,2,203,D97F006E200002CB
1755699678.832527,320,4384,-0.005353529999999829,0,0,42,0,2,3,138,D67F006E2000038A
1755699678.842572,320,4385,-0.0026767650000003584,0,0,42,0,2,4,233,EB7F006E200004E9
1755699678.85242,320,4386,-0.0026767650000003584,0,0,42,0,2,5,244,EB7F006E200005F4
1755699678.86255,320,4387,-0.006755645000000143,0,0,42,0,2,6,188,CB7F006E200006BC
1755699678.872451,320,4388,-0.007902829999999916,0,0,42,0,2,7,46,C27F006E2000072E
1755699678.882558,320,4389,-0.008795085000000036,0,0,42,0,2,8,18,BB7F006E20000812
1755699678.892186,320,4390,-0.013511290000000287,0,0,42,0,2,9,134,967F006E20000986
1755699678.902334,320,4391,-0.016952844999999606,0,0,42,0,2,10,87,7B7F006E20000A57
1755699678.912192,320,4392,-0.014276080000000135,0,0,42,0,2,11,111,907F006E20000B6F
1755699678.922341,320,4393,-0.008922550000000307,0,0,42,0,2,12,59,BA7F006E20000C3B
1755699678.932301,320,4394,-0.009942269999999809,0,0,42,0,2,13,244,B27F006E20000DF4
1755699678.942332,320,4395,-0.017972564999999996,0,0,42,0,2,14,241,737F006E20000EF1
1755699678.952397,320,4396,-0.021286654999999932,0,0,42,0,2,15,235,597F006E20000FEB
1755699678.96234,320,4397,-0.02013947000000016,0,0,42,0,2,0,179,627F006E200000B3
1755699678.972187,320,4398,-0.017080309999999876,0,0,42,0,2,1,197,7A7F006E200001C5
1755699678.982321,320,4399,-0.012491569999999896,0,0,42,0,2,2,155,9E7F006E2000029B
1755699678.99217,320,4400,-0.01019720000000035,0,0,42,0,2,3,232,B07F006E200003E8
1755699679.002332,320,4401,-0.009304945000000231,0,0,42,0,2,4,53,B77F006E20000435
1755699679.012173,320,4402,-0.007138040000000068,0,0,42,0,2,5,124,C87F006E2000057C
1755699679.022347,320,4403,-0.005735924999999753,0,0,42,0,2,6,215,D37F006E200006D7
1755699679.03231,320,4404,-0.005098600000000175,0,0,42,0,2,7,255,D87F006E200007FF
1755699679.042332,320,4405,-0.007392969999999721,0,0,42,0,2,8,252,C67F006E200008FC
1755699679.052188,320,4406,-0.015678194999999562,0,0,42,0,2,9,216,857F006E200009D8
1755699679.062324,320,4407,-0.020394399999999813,0,0,42,0,2,10,219,607F006E20000ADB
1755699679.072227,320,4408,-0.018992285000000386,0,0,42,0,2,11,243,6B7F006E20000BF3
1755699679.082341,320,4409,-0.02013947000000016,0,0,42,0,2,12,47,627F006E20000C2F
1755699679.092258,320,4410,-0.02013947000000016,0,0,42,0,2,13,50,627F006E20000D32
1755699679.102343,320,4411,-0.015933125000000103,0,0,42,0,2,14,88,837F006E20000E58
1755699679.11242,320,4412,-0.011089454999999582,0,0,42,0,2,15,66,A97F006E20000F42
1755699679.12234,320,4413,-0.006500714999999602,0,0,42,0,2,0,33,CD7F006E20000021
1755699679.132312,320,4414,-0.0054809950000000995,0,0,42,0,2,1,87,D57F006E20000157
1755699679.142341,320,4415,-0.005098600000000175,0,0,42,0,2,2,150,D87F006E20000296
1755699679.152411,320,4416,-0.0036964849999998606,0,0,42,0,2,3,104,E37F006E20000368
1755699679.16259,320,4417,-0.005990855000000295,0,0,42,0,2,4,87,D17F006E20000457
1755699679.17237,320,4418,-0.010707059999999657,0,0,42,0,2,5,164,AC7F006E200005A4
1755699679.182333,320,4419,-0.016697914999999952,0,0,42,0,2,6,24,7D7F006E20000618
