timestamp,iso_time,cumulative_distance_m,steering_angle_deg,angle_change_deg,distance_increment_m,vehicle_speed_mps,wheel_speed_FL_kmh,wheel_speed_FR_kmh,wheel_speed_RL_kmh,wheel_speed_RR_kmh,yaw_rate_deg_s,lateral_accel_mps2,longitudinal_accel_mps2,signal_quality_score,data_completeness,message_count
1761127546.456068,2025-10-22T11:05:46.456068,78.39867874048647,311.8,5.100000000000023,0.03374797602494084,1.6840277777777777,6.21875,7.375,5.40625,6.71875,14.579999999999998,0.8699999999999992,-0.22000000000000064,,100.0,5040
1761127546.496519,2025-10-22T11:05:46.496519,78.46595091641774,317.5,5.699999999999989,0.06727217593126511,1.6883680555555556,6.0625,7.40625,5.375,6.78125,15.21,0.8699999999999992,-0.16999999999999993,,100.0,5044
1761127546.556254,2025-10-22T11:05:46.556254,78.56721434845689,322.8,5.300000000000011,0.101263432039147,1.6970486111111112,6.0,7.34375,5.4375,6.78125,15.159999999999997,0.47000000000000064,-0.0600000000000005,,100.0,5050
1761127546.776261,2025-10-22T11:05:46.776261,78.93865903011621,317.70000000000005,-5.099999999999966,0.37144468165932665,1.6666666666666665,6.03125,7.46875,5.3125,6.6875,15.29,0.3200000000000003,-0.10999999999999943,,100.0,5072
1761127547.066691,2025-10-22T11:05:47.066691,79.44610938222867,317.1,-0.6000000000000227,0.5074503521124569,1.6927083333333333,6.03125,7.375,5.40625,6.78125,14.670000000000002,0.34999999999999964,-0.14000000000000057,,100.0,5101
1761127547.366775,2025-10-22T11:05:47.366775,79.94816876844394,317.3,0.19999999999998863,0.5020593862152651,1.6666666666666665,5.96875,7.0625,5.3125,6.6875,14.479999999999997,0.4499999999999993,0.009999999999999787,,100.0,5131
1761127547.686641,2025-10-22T11:05:47.686641,80.47766049082074,317.5,0.19999999999998863,0.5294917223768039,1.6796875,5.8125,7.21875,5.40625,6.6875,14.839999999999996,0.47000000000000064,-0.05000000000000071,,100.0,5163
1761127548.006619,2025-10-22T11:05:48.006619,81.00544498819437,316.90000000000003,-0.5999999999999659,0.5277844973736308,1.6276041666666665,5.96875,7.25,5.15625,6.5625,14.769999999999996,0.3100000000000005,-0.17999999999999972,,100.0,5195
1761127548.326593,2025-10-22T11:05:48.326593,81.52822131084062,318.1,1.1999999999999886,0.5227763226462514,1.6015625,5.78125,7.03125,5.125,6.40625,14.420000000000002,0.4900000000000002,-0.16999999999999993,,100.0,5227
1761127548.646698,2025-10-22T11:05:48.646698,82.04082584836404,319.20000000000005,1.1000000000000227,0.5126045375234156,1.6015625,5.6875,7.03125,5.125,6.40625,13.79,0.16999999999999993,-0.040000000000000924,,100.0,5259
1761127548.966616,2025-10-22T11:05:48.966616,82.54984755896847,320.5,1.2999999999999545,0.5090217106044292,1.6015625,5.71875,6.90625,5.125,6.40625,14.11,0.40000000000000036,-0.009999999999999787,,100.0,5291
1761127549.286563,2025-10-22T11:05:49.286563,83.06249637467154,317.5,-3.0,0.5126488157030735,1.6493055555555556,5.71875,7.03125,5.4375,6.4375,14.309999999999995,0.1999999999999993,0.2400000000000002,,100.0,5323
1761127549.606664,2025-10-22T11:05:49.606664,83.57516570120211,317.3,-0.19999999999998863,0.5126693265305704,1.5668402777777777,5.71875,6.96875,4.84375,6.4375,13.699999999999996,0.33999999999999986,0.049999999999998934,,100.0,5355
