timestamp,distance_m,speed_mps,wheel_FL,wheel_FR,wheel_RL,wheel_RR,yaw_rate,lat_accel,long_accel
1761056532.702232,54.02074025736927,1.5625,5.71875,5.71875,5.71875,5.59375,-0.1600000000000037,-0.07000000000000028,-0.040000000000000924
1761056532.722243,54.05209459053985,1.5711805555555556,5.71875,5.71875,5.71875,5.5625,-0.10000000000000142,-0.05000000000000071,0.0
1761056532.742309,54.08370902761829,1.5668402777777777,5.71875,5.71875,5.71875,5.625,-0.09000000000000341,-0.08999999999999986,-0.02999999999999936
1761056532.762214,54.11506953649235,1.5755208333333333,5.6875,5.6875,5.71875,5.625,-0.09000000000000341,-0.14000000000000057,0.009999999999999787
1761056532.782212,54.146576918040836,1.5755208333333333,5.71875,5.71875,5.71875,5.625,-0.10000000000000142,-0.14000000000000057,-0.009999999999999787
1761056532.802301,54.1783146073836,1.5755208333333333,5.75,5.71875,5.75,5.625,-0.1600000000000037,-0.07000000000000028,-0.009999999999999787
1761056532.822285,54.20979982655921,1.5798611111111112,5.75,5.6875,5.71875,5.625,-0.12000000000000455,-0.07000000000000028,0.019999999999999574
1761056532.842262,54.24136085849681,1.5755208333333333,5.75,5.6875,5.75,5.625,-0.14999999999999858,-0.019999999999999574,0.0
1761056532.862229,54.27299273303825,1.5798611111111112,5.78125,5.71875,5.75,5.65625,-0.19000000000000483,0.0,0.019999999999999574
1761056532.882275,54.30457561690786,1.5842013888888888,5.78125,5.6875,5.6875,5.65625,-0.25,0.0,0.009999999999999787
1761056532.902248,54.33604318131187,1.5755208333333333,5.71875,5.8125,5.71875,5.625,-0.240000000000002,0.019999999999999574,-0.009999999999999787
1761056532.922295,54.36762794334867,1.5755208333333333,5.75,5.8125,5.71875,5.625,-0.25,-0.02999999999999936,0.0
